plant_id,scientific_name,synonym,botanist_last_name
635,Cestrum parqui,Cestrum poeppigii,poeppig
635,Cestrum parqui,Cestrum parqui var. poeppigii,poeppig
636,Fagraea auriculata,Fagraea curranii,curran
637,Ardisia purpurea,Ardisia leschenaultii,leschenault
637,Ardisia purpurea,Ardisia hasseltii,hasselt
637,Ardisia purpurea,Ardisia sarasinii,sarasin
638,Haplopteris zosterifolia,Vittaria merrillii,merrill
639,Diplazium cumingii,Diplazium cumingii,cuming
639,Diplazium cumingii,Ochlogramma cumingii,cuming
639,Diplazium cumingii,Athyrium cumingii,cuming
640,Peperomia leptostachya,Peperomia esquirolii,esquirol
640,Peperomia leptostachya,Peperomia bequaertii,bequaert
640,Peperomia leptostachya,Peperomia moerenhoutii,moerenhout
641,Rumohra adiantiformis,Aspidium cunninghamii,cunningham
641,Rumohra adiantiformis,Polypodium thomassetii,thomasset
641,Rumohra adiantiformis,Dryopteris thomassetii,thomasset
641,Rumohra adiantiformis,Rumohra capuronii,capuron
642,Bridelia curtisii,Bridelia curtisii,curtis
642,Bridelia curtisii,Bridelia ovata var. curtisii,curtis
643,Clibadium sylvestre,Clibadium schomburgkii,schomburgk
643,Clibadium sylvestre,Clibadium vargasii,vargas
644,Plectranthus verticillatus,Plectranthus thunbergii,thunberg
645,Atriplex prostrata,Atriplex smithii,smith
645,Atriplex prostrata,Atriplex sackii,sack
645,Atriplex prostrata,Atriplex prostrata var. smithii,smith
645,Atriplex prostrata,Atriplex hastata subsp. smithii,smith
646,Brassica juncea,Brassica willdenovii,willdenov
646,Brassica juncea,Brassica taquetii,taquet
646,Brassica juncea,Brassica willdenowii,willdenow
647,Vanilla bicolor,Vanilla wrightii,wright
648,Gladiolus schweinfurthii,Gladiolus schweinfurthii,schweinfurth
648,Gladiolus schweinfurthii,Antholyza schweinfurthii,schweinfurth
648,Gladiolus schweinfurthii,Homoglossum schweinfurthii,schweinfurth
648,Gladiolus schweinfurthii,Petamenes schweinfurthii,schweinfurth
649,Sisyrinchium hirsutum,Sisyrinchium gilbertii,gilbert
650,Burckella obovata,Illipe hollrungii,hollrung
650,Burckella obovata,Illipe mentzelii,mentzel
650,Burckella obovata,Bassia kajewskii,kajewsk
650,Burckella obovata,Bassia hollrungii,hollrung
650,Burckella obovata,Burckella hollrungii,hollrung
650,Burckella obovata,Burckella kajewskii,kajewsk
650,Burckella obovata,Payena mentzelii,mentzel
651,Chrysosplenium wrightii,Chrysosplenium wrightii,wright
651,Chrysosplenium wrightii,Chrysosplenium wrightii var. wrightii,wright
652,Sesbania grandiflora,Sesbania mannii,mann
653,Hornstedtia scottiana,Cardamomum scottii,scott
654,Pteris terminalis,Pteris kuhnii,kuhn
655,Digitaria horizontalis,Panicum hamiltonii,hamilton
656,Calochlaena javanica,Dicksonia copelandii,copeland
656,Calochlaena javanica,Balantium copelandii,copeland
656,Calochlaena javanica,Culcita copelandii,copeland
657,Piper glabrescens,Piper andersonii,anderson
657,Piper glabrescens,Piper quentinii,quentin
657,Piper glabrescens,Piper rothschuhii,rothschuh
658,Marrubium vulgare,Marrubium vaillantii,vaillant
659,Phenax sonneratii,Phenax sonneratii,sonnerat
659,Phenax sonneratii,Parietaria sonneratii,sonnerat
659,Phenax sonneratii,Procris sonneratii,sonnerat
659,Phenax sonneratii,Pouzolzia sonneratii,sonnerat
660,Osmelia philippina,Osmelia bartlettii,bartlett
661,Dischidia nummularia,Dischidia gaudichaudii,gaudichaud
661,Dischidia nummularia,Dischidia copelandii,copeland
662,Dioclea hexandra,Dioclea fergusonii,ferguson
662,Dioclea hexandra,Mucuna wertheimii,wertheim
663,Aglaia elliptica,Aglaia moultonii,moulton
663,Aglaia elliptica,Aglaia robinsonii,robinson
663,Aglaia elliptica,Aglaia stapfii,stapf
663,Aglaia elliptica,Aglaia reinwardtii,reinwardt
663,Aglaia elliptica,Aglaia havilandii,haviland
664,Ipomoea aquatica,Convolvulus adansonii,adanson
664,Ipomoea aquatica,Convolvulus clappertonii,clapperton
664,Ipomoea aquatica,Ipomoea clappertonii,clapperton
664,Ipomoea aquatica,Ipomoea glenieii,glenie
665,Poikilospermum suaveolens,Conocephalus roxburghii,roxburgh
665,Poikilospermum suaveolens,Poikilospermum gagnepainii,gagnepain
666,Festuca geniculata,Vulpia hackelii,hackel
667,Deparia japonica,Diplazium thunbergii,thunberg
668,Sedum hispanicum,Sedum witmannii,witmann
668,Sedum hispanicum,Sedum andersonii,anderson
669,Mickelia nicotianifolia,Bolbitis killipii,killip
669,Mickelia nicotianifolia,Leptochilus killipii,killip
670,Allium thunbergii,Allium thunbergii,thunberg
670,Allium thunbergii,Allium opizii,opiz
671,Symphyotrichum vahlii,Symphyotrichum vahlii,vahl
671,Symphyotrichum vahlii,Aster vahlii,vahl
671,Symphyotrichum vahlii,Erigeron vahlii var. vahlii,vahl
671,Symphyotrichum vahlii,Oritrophium vahlii,vahl
671,Symphyotrichum vahlii,Erigeron vahlii,vahl
672,Neyraudia reynaudiana,Neyraudia mezii,mez
672,Neyraudia reynaudiana,Thysanolaena mezii,mez
673,Hymenophyllum lineare,Hymenophyllum durandii,durand
673,Hymenophyllum lineare,Sphaerocionium durandii,durand
673,Hymenophyllum lineare,Hymenophyllum wilsonii,wilson
674,Parapolystichum acuminatum,Aspidium shepherdii,shepherd
674,Parapolystichum acuminatum,Nephrodium shepherdii,shepherd
674,Parapolystichum acuminatum,Dryopteris shepherdii,shepherd
674,Parapolystichum acuminatum,Lastrea shepherdii,shepherd
674,Parapolystichum acuminatum,Lastreopsis shepherdii,shepherd
674,Parapolystichum acuminatum,Polystichum schkuhrii,schkuhr
675,Gastrodia cunninghamii,Gastrodia cunninghamii,cunningham
676,Maclura cochinchinensis,Cudrania thorelii,thorel
676,Maclura cochinchinensis,Cudrania rumphii,rumph
676,Maclura cochinchinensis,Maclura cochinchinensis var. bancroftii,bancroft
676,Maclura cochinchinensis,Cudrania javanensis var. bancroftii,bancroft
676,Maclura cochinchinensis,Maclura thorelii,thorel
677,Magnolia liliifera,Magnolia liliifera,liliife
677,Magnolia liliifera,Talauma forbesii,forbes
677,Magnolia liliifera,Magnolia forbesii,forbes
677,Magnolia liliifera,Talauma rumphii,rumph
677,Magnolia liliifera,Magnolia rumphii,rumph
678,Cenchrus setosus,Pennisetum hamiltonii,hamilton
678,Cenchrus setosus,Pennisetum richardii,richard
679,Oplismenus burmanni,Oplismenus baronii,baron
679,Oplismenus burmanni,Panicum schultesii,schultes
679,Oplismenus burmanni,Oplismenus preslii,presl
680,Hopea sangal,Hopea curtisii,curtis
680,Hopea sangal,Hopea lowii,low
681,Pleioblastus simonii,Pleioblastus simonii,simon
681,Pleioblastus simonii,Arundinaria simonii,simon
681,Pleioblastus simonii,Nipponocalamus simonii,simon
681,Pleioblastus simonii,Nipponocalamus kiyosumisimonii,kiyosumisimon
681,Pleioblastus simonii,Bambusa simonii,simon
681,Pleioblastus simonii,Pleioblastus kiyosumisimonii,kiyosumisimon
682,Afrocarpus mannii,Afrocarpus mannii,mann
682,Afrocarpus mannii,Podocarpus mannii,mann
682,Afrocarpus mannii,Nageia mannii,mann
682,Afrocarpus mannii,Decussocarpus mannii,mann
683,Mesembryanthemum nodiflorum,Cryophytum rogersii,rogers
684,Guettarda krugii,Guettarda krugii,krug
684,Guettarda krugii,Guettarda taylorii,taylor
685,Pleurophyllum criniferum,Pleurophyllum hombronii,hombron
686,Lathyrus nissolia,Lathyrus gouanii,gouan
686,Lathyrus nissolia,Anurus nissolia subsp. futakii,futak
686,Lathyrus nissolia,Lathyrus gerardii,gerard
686,Lathyrus nissolia,Lathyrus nissolia subsp. futakii,futak
687,Pyrrosia sphaerosticha,Niphobolus warburgii,warburg
687,Pyrrosia sphaerosticha,Cyclophorus warburgii,warburg
688,Benstonea stenocarpa,Benstonea jacobsii,jacobs
688,Benstonea stenocarpa,Pandanus jacobsii,jacobs
689,Astraea lobata,Astraea seemannii,seemann
689,Astraea lobata,Croton courtetii,courtet
689,Astraea lobata,Croton lobatus var. seemannii,seemann
690,Patersonia lowii,Patersonia lowii,low
691,Guatteria blainii,Guatteria blainii,blain
691,Guatteria blainii,Cananga blainii,blain
691,Guatteria blainii,Asimina blainii,blain
691,Guatteria blainii,Uvaria moralesii,morales
691,Guatteria blainii,Guatteria moralesii,morales
691,Guatteria blainii,Uvaria blainii,blain
692,Rorippa indica,Cardamine lamontii,lamont
693,Epilobium hornemannii,Epilobium hornemannii,hornemann
693,Epilobium hornemannii,Epilobium alsineifolium var. hornemannii,hornemann
693,Epilobium hornemannii,Epilobium schmidtii,schmidt
694,Gagea lutea,Ornithoxanthum persoonii,persoon
694,Gagea lutea,Ornithogalum persoonii,persoon
695,Freycinetia hombronii,Freycinetia hombronii,hombron
696,Schoenoplectiella juncoides,Scirpus rockii,rock
696,Schoenoplectiella juncoides,Schoenoplectiella juncoides var. rockii,rock
697,Fatsia japonica,Aralia sieboldii,siebold
698,Lomaridium schottii,Lomaridium schottii,schott
698,Lomaridium schottii,Blechnum schottii,schott
698,Lomaridium schottii,Lomaria schottii,schott
699,Talinum fruticosum,Calandrinia lockhartii,lockhart
699,Talinum fruticosum,Talinum andrewsii,andrews
699,Talinum fruticosum,Calandrinia andrewsii,andrews
700,Euploca microphylla,Heliotropium ekmanii,ekman
701,Symphonia globulifera,Aneuriscus aubletii,aublet
702,Physalis lagascae,Physalis dunalii,dunal
703,Xerochrysum bracteatum,Gnaphalium banksii,banks
703,Xerochrysum bracteatum,Helichrysum banksii,banks
704,Atriplex gmelinii,Atriplex gmelinii,gmelin
705,Phaeanthus ophthalmicus,Phaeanthus cumingii,cuming
706,Salvia farinacea,Sclarea sibthorpii,sibthorp
707,Cardiocrinum cordatum,Cardiocrinum glehnii,glehn
707,Cardiocrinum cordatum,Lilium glehnii,glehn
708,Cyperus odoratus,Cyperus vahlii,vahl
708,Cyperus odoratus,Cyperus engelmannii,engelmann
708,Cyperus odoratus,Torulinium eggersii,eggers
708,Cyperus odoratus,Cyperus eggersii,eggers
708,Cyperus odoratus,Cyperus oerstedii,oersted
708,Cyperus odoratus,Torulinium macrocephalum var. eggersii,eggers
708,Cyperus odoratus,Cyperus hamiltonii,hamilton
708,Cyperus odoratus,Diclidium reinwardtii,reinwardt
708,Cyperus odoratus,Cyperus nortonii,norton
708,Cyperus odoratus,Cyperus carruthii,carruth
708,Cyperus odoratus,Cyperus ferax var. engelmannii,engelmann
708,Cyperus odoratus,Cyperus odoratus var. engelmannii,engelmann
708,Cyperus odoratus,Cyperus ferax subsp. engelmannii,engelmann
708,Cyperus odoratus,Cyperus macrocephalus var. eggersii,eggers
708,Cyperus odoratus,Cyperus kurrii,kurr
709,Orobanche amethystea,Orobanche eryngii,eryng
709,Orobanche amethystea,Orobanche knappii,knapp
710,Gentiana jamesii,Gentiana jamesii,james
710,Gentiana jamesii,Ciminalis jamesii,james
710,Gentiana jamesii,Gentiana kawakamii,kawakam
710,Gentiana jamesii,Gentianodes jamesii,james
710,Gentiana jamesii,Varasia jamesii,james
711,Erycibe griffithii,Erycibe griffithii,griffith
712,Elaphoglossum apodum,Elaphoglossum webbii,webb
713,Horsfieldia amygdalina,Myristica kurzii,kurz
713,Horsfieldia amygdalina,Horsfieldia thorelii,thorel
714,Cassipourea guianensis,Cassipourea guildingii,guilding
715,Agelaea macrophylla,Castanola wallichii,wallich
715,Agelaea macrophylla,Agelaea diepenhorstii,diepenhorst
715,Agelaea macrophylla,Agelaea wallichii,wallich
715,Agelaea macrophylla,Agelaea hullettii,hullett
715,Agelaea macrophylla,Castanola hullettii,hullett
715,Agelaea macrophylla,Connarus diepenhorstii,diepenhorst
715,Agelaea macrophylla,Hemiandrina hullettii,hullett
716,Parrya nudicaulis,Arabis gmelinii,gmelin
717,Filago arvensis,Logfia davisii,davis
717,Filago arvensis,Filago davisii,davis
718,Pistia stratiotes,Pistia cumingii,cuming
718,Pistia stratiotes,Pistia turpinii,turpin
719,Diplopterygium bancroftii,Diplopterygium bancroftii,bancroft
719,Diplopterygium bancroftii,Hicriopteris bancroftii,bancroft
719,Diplopterygium bancroftii,Dicranopteris bancroftii,bancroft
719,Diplopterygium bancroftii,Mertensia bancroftii,bancroft
719,Diplopterygium bancroftii,Gleichenia bancroftii,bancroft
720,Trachyspermum ammi,Seseli gilliesii,gillies
720,Trachyspermum ammi,Deverra korolkowii,korolkow
720,Trachyspermum ammi,Pituranthos korolkowii,korolkow
720,Trachyspermum ammi,Carum korolkowii,korolkow
721,Streblus taxoides,Taxotrophis roxburghii,roxburgh
721,Streblus taxoides,Phyllochlamys wallichii,wallich
722,Papaver rhoeas,Papaver fuchsii,fuchs
722,Papaver rhoeas,Papaver pseudohaussknechtii,pseudohaussknecht
722,Papaver rhoeas,Papaver osswaldii,osswald
723,Pachira insignis,Pachira loddigesii,loddiges
724,Cynometra mannii,Cynometra mannii,mann
725,Chrysothemis pulchella,Tussacia woodsonii,woodson
726,Perezia recurvata,Perezia beckii,beck
726,Perezia recurvata,Perezia recurvata subsp. beckii,beck
727,Silene italica,Silene griffithii,griffith
727,Silene italica,Melandrium griffithii,griffith
727,Silene italica,Silene royenii,royen
727,Silene italica,Cucubalus royenii,royen
727,Silene italica,Carpophora viscosa var. krascheninnikovii,krascheninnikov
728,Actephila excelsa,Actephila thomsonii,thomson
729,Mentha cunninghamii,Mentha cunninghamii,cunningham
729,Mentha cunninghamii,Micromeria cunninghamii,cunningham
730,Vrydagzynea salomonensis,Vrydagzynea cheesemanii,cheeseman
731,Diospyros major,Diospyros andersonii,anderson
731,Diospyros major,Ebenus andersonii,anderson
732,Canavalia nitida,Canavalia ekmanii,ekman
733,Orobanche alba,Orobanche wiedemannii,wiedemann
734,Floscopa scandens,Commelina hamiltonii,hamilton
734,Floscopa scandens,Floscopa hamiltonii,hamilton
734,Floscopa scandens,Commelina schoubertii,schoubert
734,Floscopa scandens,Commelina hispida var. gaudichaudii,gaudichaud
734,Floscopa scandens,Dithyrocarpus rothii,roth
735,Pomatocalpa spicatum,Saccolabium hobsonii,hobson
735,Pomatocalpa spicatum,Cleisostoma mannii,mann
735,Pomatocalpa spicatum,Pomatocalpa mannii,mann
736,Disocactus speciosus,Cereus schrankii,schrank
736,Disocactus speciosus,Disocactus schrankii,schrank
736,Disocactus speciosus,Cereus jenkinsonii,jenkinson
736,Disocactus speciosus,Heliocereus schrankii,schrank
737,Leptochilus insignis,Microsorum hancockii,hancock
737,Leptochilus insignis,Kaulinia hancockii,hancock
738,Tetractomia tetrandra,Terminthodia schultzei-leonhardii,schultzei-leonhard
738,Tetractomia tetrandra,Melicope beccarii,beccar
738,Tetractomia tetrandra,Tetractomia holttumii,holttum
738,Tetractomia tetrandra,Tetractomia beccarii,beccar
739,Myristica guatteriifolia,Myristica guatteriifolia,guatteriifol
739,Myristica guatteriifolia,Myristica cookii,cook
739,Myristica guatteriifolia,Myristica riedelii,riedel
740,Baccharis tricuneata,Coleosanthus watsonii,watson
740,Baccharis tricuneata,Brickellia watsonii,watson
740,Baccharis tricuneata,Brickellia microphylla var. watsonii,watson
741,Deguelia scandens,Derris scandens var. toppinii,toppin
741,Deguelia scandens,Lonchocarpus killipii,killip
742,Oxalis pes-caprae,Oxalis ehrenbergii,ehrenberg
742,Oxalis pes-caprae,Acetosella ehrenbergii,ehrenberg
743,Haplophyllum suaveolens,Ruta biebersteinii,bieberstein
744,Opuntia repens,Opuntia ekmanii,ekman
745,Crocus haussknechtii,Crocus haussknechtii,haussknecht
745,Crocus haussknechtii,Crocus pallasii subsp. haussknechtii,haussknecht
746,Iris aitchisonii,Iris aitchisonii,aitchison
746,Iris aitchisonii,Juno aitchisonii,aitchison
746,Iris aitchisonii,Xiphion aitchisonii,aitchison
747,Syngonium podophyllum,Syngonium poeppigii,poeppig
747,Syngonium podophyllum,Syngonium ruizii,ruiz
747,Syngonium podophyllum,Syngonium willdenowii,willdenow
747,Syngonium podophyllum,Syngonium vellozianum var. poeppigii,poeppig
748,Leptochloa asthenes,Poa sprengelii,sprengel
749,Aerides odorata,Aerides reichenbachii,reichenbach
749,Aerides odorata,Aerides micholitzii,micholitz
750,Megalastrum subincisum,Nephrodium gilbertii,gilbert
750,Megalastrum subincisum,Phegopteris galeottii,galeott
751,Mitreola petiolata,Mitreola swartzii,swartz
752,Rhynchosia acuminatissima,Rhynchosia versteegii,versteeg
752,Rhynchosia acuminatissima,Rhynchosia cunninghamii,cunningham
752,Rhynchosia acuminatissima,Dolicholus cunninghamii,cunningham
753,Hakea sericea,Hakea acicularis var. smithii,smith
754,Betula ermanii,Betula ermanii,erman
754,Betula ermanii,Betula paraermanii,paraerman
754,Betula ermanii,Betula komarovii,komarov
755,Derris elliptica,Pongamia horsfieldii,horsfield
756,Eragrostis prolifera,Eragrostis salzmannii,salzmann
756,Eragrostis prolifera,Eragrostis hagerupii,hagerup
757,Varronia curassavica,Cordia anderssonii,andersson
757,Varronia curassavica,Lithocardium anderssonii,andersson
758,Heliotropium steudneri,Heliotropium nelsonii,nelson
758,Heliotropium steudneri,Heliotropium rogersii,rogers
758,Heliotropium steudneri,Heliotropium gorinii,gorin
758,Heliotropium steudneri,Heliotropium eduardii,eduard
758,Heliotropium steudneri,Heliotropium chiatellinii,chiatellin
759,Trifolium medium,Trifolium haynaldii,haynald
760,Trichomanes trigonum,Trichomanes kaulfussii,kaulfuss
760,Trichomanes trigonum,Ptilophyllum kaulfussii,kaulfuss
761,Rinorea horneri,Rinorea brownii,brown
761,Rinorea horneri,Rinorea curtisii,curtis
761,Rinorea horneri,Rinorea hamelii,hamel
761,Rinorea horneri,Alsodeia curtisii,curtis
761,Rinorea horneri,Alsodeia brownii,brown
761,Rinorea horneri,Rinorea copelandii,copeland
762,Hedyotis kurzii,Hedyotis kurzii,kurz
762,Hedyotis kurzii,Oldenlandia wallichii,wallich
763,Iodes cirrhosa,Iodes brandisii,brandis
764,Polyscias cumingiana,Aralia naumanii,nauman
764,Polyscias cumingiana,Nothopanax cumingii,cuming
764,Polyscias cumingiana,Panax cumingii,cuming
764,Polyscias cumingiana,Polyscias cumingii,cuming
764,Polyscias cumingiana,Aralia naumannii,naumann
765,Brachypodium retusum,Brachypodium allionii,allion
765,Brachypodium retusum,Brachypodium willkommii,willkomm
765,Brachypodium retusum,Brachypodium hostii,host
765,Brachypodium retusum,Brachypodium plukenetii,plukenet
765,Brachypodium retusum,Bromus plukenetii,plukenet
766,Actinidia kolomikta,Actinidia gagnepainii,gagnepain
767,Cyrilla racemiflora,Cyrilla perrottetii,perrottet
767,Cyrilla racemiflora,Cyrilla antillana var. perrottetii,perrottet
767,Cyrilla racemiflora,Stachyanthemum schomburgkii,schomburgk
768,Cochlearia officinalis,Eutrema rossii,ross
769,Solanum nigrescens,Solanum jahnii,jahn
769,Solanum nigrescens,Solanum nigrum var. dillenii,dillen
769,Solanum nigrescens,Solanum rojasii,rojas
770,Davallia denticulata,Trichomanes elegans var. weddellii,weddell
770,Davallia denticulata,Trichomanes prieurii,prieur
770,Davallia denticulata,Trichomanes weddellii,weddell
770,Davallia denticulata,Trichomanes leprieurii,leprieur
771,Euchiton japonicus,Gnaphalium willdenowii,willdenow
772,Saurauia leprosa,Saurauia korthalsii,korthals
773,Dichaea morrisii,Dichaea morrisii,morris
773,Dichaea morrisii,Epithecia morrisii,morris
773,Dichaea morrisii,Dichaeopsis morrisii,morris
773,Dichaea morrisii,Dichaea muricata var. moritzii,moritz
773,Dichaea morrisii,Dichaea moritzii,moritz
774,Woodsia polystichoides,Woodsia polystichoides f. veitchii,veitch
774,Woodsia polystichoides,Woodsia polystichoides var. veitchii,veitch
774,Woodsia polystichoides,Woodsia brandtii,brandt
775,Dendropanax arboreus,Gilibertia schippii,schipp
775,Dendropanax arboreus,Gilibertia rothschuhii,rothschuh
775,Dendropanax arboreus,Dendropanax schippii,schipp
775,Dendropanax arboreus,Dendropanax juergensenii,juergensen
775,Dendropanax arboreus,Gilibertia juergensenii,juergensen
775,Dendropanax arboreus,Sciodaphyllum jacquinii,jacquin
776,Antidesma ghaesembilla,Antidesma schultzii,schultz
776,Antidesma ghaesembilla,Opilia thorelii,thorel
777,Passiflora aurantia,Passiflora storckii,storck
777,Passiflora aurantia,Disemma storckii,storck
777,Passiflora aurantia,Passiflora banksii,banks
777,Passiflora aurantia,Passiflora aurantia var. banksii,banks
778,Grammitis poeppigiana,Grammitis armstrongii,armstrong
779,Cryptocarya wightiana,Cryptocarya bourdillonii,bourdillon
780,Asperula tournefortii,Asperula tournefortii,tournefort
780,Asperula tournefortii,Crucianella tournefortii,tournefort
781,Desmodium procumbens,Desmodium sprengelii,sprengel
782,Cyperus meyenianus,Cyperus andrewsii,andrews
783,Iochroma arborescens,Acnistus miersii,miers
783,Iochroma arborescens,Acnistus benthamii,bentham
783,Iochroma arborescens,Acnistus lehmannii,lehmann
784,Raphidiocystis mannii,Raphidiocystis mannii,mann
785,Rhynchosia minima,Glycine lamarckii,lamarck
785,Rhynchosia minima,Rhynchosia klotzschii,klotzsch
785,Rhynchosia minima,Dolicholus drummondii,drummond
786,Polygonum aviculare,Polygonum meyenii,meyen
786,Polygonum aviculare,Polygonum franktonii,frankton
787,Vanda hindsii,Vanda hindsii,hinds
788,Aporosa octandra,Aporosa clellandii,clelland
788,Aporosa octandra,Lepidostachys roxburghii,roxburgh
788,Aporosa octandra,Aporosa roxburghii,roxburgh
789,Tabernaemontana rostrata,Ervatamia curtisii,curtis
789,Tabernaemontana rostrata,Ervatamia evrardii,evrard
789,Tabernaemontana rostrata,Ervatamia pitardii,pitard
789,Tabernaemontana rostrata,Tabernaemontana evrardii,evrard
789,Tabernaemontana rostrata,Tabernaemontana pitardii,pitard
790,Reissantia indica,Hippocratea lobbii,lobb
791,Sorindeia grandifolia,Sorindeia schweinfurthii,schweinfurth
791,Sorindeia grandifolia,Sorindeia ledermannii,ledermann
792,Phreatia hypsorrhynchos,Phreatia comptonii,compton
793,Globba pendula,Hura koenigii,koenig
793,Globba pendula,Globba kingii,king
793,Globba pendula,Globba wallichii,wallich
794,Crotalaria quinquefolia,Crotalaria ekmanii,ekman
794,Crotalaria quinquefolia,Crotalaria hislopii,hislop
795,Ficus depressa,Ficus johnsonii,johnson
796,Pavetta hookeriana,Pavetta exellii,exell
797,Stigmaphyllon adenodon,Stigmaphyllon kuhlmannii,kuhlmann
798,Dipterocarpus grandiflorus,Dipterocarpus griffithii,griffith
799,Hypochaeris arenaria,Achyrophorus webbii,webb
800,Cyperus thunbergii,Cyperus thunbergii,thunberg
800,Cyperus thunbergii,Mariscus thunbergii,thunberg
800,Cyperus thunbergii,Cyperus poiretii,poiret
801,Sarcomphalus taylorii,Sarcomphalus taylorii,taylor
801,Sarcomphalus taylorii,Ziziphus taylorii,taylor
802,Pavetta neurocarpa,Pavetta mannii,mann
802,Pavetta neurocarpa,Ixora mannii,mann
803,Veronica mannii,Veronica mannii,mann
803,Veronica mannii,Veronica grandulosa subsp. mannii,mann
804,Cyperus albostriatus,Cyperus mossii,moss
804,Cyperus albostriatus,Cyperus braunii,braun
805,Evolvulus convolvuloides,Evolvulus karstenii,karsten
806,Viburnum sambucinum,Viburnum forbesii,forbes
807,Nelumbo nucifera,Nelumbium rheedii,rheed
807,Nelumbo nucifera,Nelumbo komarovii,komarov
808,Corypha utan,Livistona vidalii,vidal
809,Oleandra musifolia,Oleandra whangii,whang
809,Oleandra musifolia,Oleandra moritzii,moritz
809,Oleandra musifolia,Aspidium moritzii,moritz
809,Oleandra musifolia,Oleandra parksii,parks
809,Oleandra musifolia,Oleandra archboldii,archbold
809,Oleandra musifolia,Oleandra christophersenii,christophersen
810,Cyclea barbata,Cyclea wallichii,wallich
811,Ammi majus,Ammi broussonetii,broussonet
811,Ammi majus,Ammi topalii,topal
812,Aglaia elaeagnoidea,Aglaia bourdillonii,bourdillon
812,Aglaia elaeagnoidea,Aglaia elaeagnoidea var. bourdillonii,bourdillon
812,Aglaia elaeagnoidea,Aglaia talbotii,talbot
812,Aglaia elaeagnoidea,Aglaia wallichii,wallich
813,Spergularia marina,Spergularia bofillii,bofill
813,Spergularia marina,Spergularia dillenii,dillen
813,Spergularia marina,Spergularia marina var. simonii,simon
814,Dryopteris hasseltii,Dryopteris hasseltii,hasselt
814,Dryopteris hasseltii,Athyrium hasseltii,hasselt
814,Dryopteris hasseltii,Polystichopsis hasseltii,hasselt
814,Dryopteris hasseltii,Phegopteris hasseltii,hasselt
814,Dryopteris hasseltii,Acrorumohra hasseltii,hasselt
814,Dryopteris hasseltii,Byrsopteris hasseltii,hasselt
814,Dryopteris hasseltii,Arachniodes hasseltii,hasselt
814,Dryopteris hasseltii,Rumohra hasseltii,hasselt
814,Dryopteris hasseltii,Polypodium hasseltii,hasselt
815,Teijsmanniodendron hollrungii,Teijsmanniodendron hollrungii,hollrung
815,Teijsmanniodendron hollrungii,Vitex hollrungii,hollrung
816,Vicia grandiflora,Vicia biebersteinii,bieberstein
817,Cereus hexagonus,Cereus karstenii,karsten
818,Strychnos axillaris,Strychnos wenzelii,wenzel
818,Strychnos axillaris,Strychnos schmidtii,schmidt
818,Strychnos axillaris,Strychnos robinsonii,robinson
818,Strychnos axillaris,Strychnos scortechinii,scortechin
819,Lycium americanum,Lycium johnstonii,johnston
820,Agelaea rubiginosa,Agelaea schweinfurthii,schweinfurth
820,Agelaea rubiginosa,Agelaea laurentii,laurent
820,Agelaea rubiginosa,Agelaea vanderystii,vanderyst
821,Origanum calcaratum,Beltokon tournefortii,tournefort
821,Origanum calcaratum,Amaracus tournefortii,tournefort
822,Scleria novae-hollandiae,Scleria merrillii,merrill
823,Campanula rotundifolia,Campanula hostii,host
823,Campanula rotundifolia,Campanula lostrittii,lostritt
823,Campanula rotundifolia,Campanula wiedmannii,wiedmann
823,Campanula rotundifolia,Campanula bielzii,bielz
824,Lasianthus hirsutus,Lasianthus everettii,everett
824,Lasianthus hirsutus,Lasianthus roxburghii,roxburgh
825,Piper aequale,Piper aequale var. dussii,duss
825,Piper aequale,Piper johnstonii,johnston
825,Piper aequale,Piper donnell-smithii,donnell-smith
825,Piper aequale,Piper funckii,funck
826,Asteriscus schultzii,Asteriscus schultzii,schultz
826,Asteriscus schultzii,Bubonium schultzii,schultz
826,Asteriscus schultzii,Odontospermum schultzii,schultz
826,Asteriscus schultzii,Nauplius schultzii,schultz
827,Trichosanthes ovigera,Trichosanthes horsfieldii,horsfield
827,Trichosanthes ovigera,Anguina horsfieldii,horsfield
828,Memecylon excelsum,Memecylon kurzii,kurz
829,Trichomanes pinnatum,Neurophyllum hedwigii,hedwig
829,Trichomanes pinnatum,Trichomanes pinnatum var. hedwigii,hedwig
829,Trichomanes pinnatum,Neuromanes hedwigii,hedwig
829,Trichomanes pinnatum,Neuromanes kaulfussii,kaulfuss
829,Trichomanes pinnatum,Trichomanes pinnatum var. kaulfussii,kaulfuss
830,Fimbristylis complanata,Isolepis willdenowii,willdenow
830,Fimbristylis complanata,Fimbristylis bequaertii,bequaert
831,Tephroseris papposa,Tephroseris papposa subsp. heuffelii,heuffel
831,Tephroseris papposa,Tephroseris papposa subsp. kitaibelii,kitaibel
831,Tephroseris papposa,Tephroseris papposa subsp. wolffii,wolff
831,Tephroseris papposa,Tephroseris wolffii,wolff
831,Tephroseris papposa,Senecio heuffelii,heuffel
832,Biophytum sensitivum,Biophytum cumingii,cuming
833,Imperata cheesemanii,Imperata cheesemanii,cheeseman
834,Guarea glabra,Guarea schomburgkii,schomburgk
834,Guarea glabra,Guarea swartzii,swartz
834,Guarea glabra,Guarea donnell-smithii,donnell-smith
834,Guarea glabra,Guarea luxii,lux
835,Epidendrum strobiliferum,Epidendrum mosenii,mosen
