scientific_name,author,year,bibliography,image_url,family,genus,plant_wiki,plant_id
Viburnum sargentii,Koehne,1899.0,Gartenflora 48: 341 (1899),https://bs.plantnet.org/image/o/06bc5f0e8719c0ca877b384d6655f758ca46cf14,Viburnaceae,Viburnum,https://en.wikipedia.org/wiki/Viburnum_sargentii,920
Crotalaria albida,B.Heyne ex Roth,1821.0,Nov. Pl. Sp.: 333 (1821),https://d2seqvvyy3b8p2.cloudfront.net/960a378031e21007c764f4b301b23a15.jpg,Fabaceae,Crotalaria,https://en.wikipedia.org/wiki/Crotalaria,921
Scleria eggersiana,Boeckeler,1890.0,Beitr. Cyper. 2: 41 (1890),https://d2seqvvyy3b8p2.cloudfront.net/8a178400a144facc0e10f7701b50645d.jpg,Cyperaceae,Scleria,https://en.wikipedia.org/wiki/List_of_Scleria_species,922
Koordersiochloa longiarista,(A.Rich.) Veldkamp,2012.0,Reinwardtia 13: 301 (2012),https://d2seqvvyy3b8p2.cloudfront.net/8fc8159ed33d63dcecd22d83e37c25b8.jpg,Poaceae,Koordersiochloa,https://en.wikipedia.org/wiki/Koordersiochloa,923
Aphananthe cuspidata,(Blume) Planch.,1873.0,"A.P.de Candolle, Prodr. 17: 209 (1873)",https://d2seqvvyy3b8p2.cloudfront.net/0cc9b2587f8e4cef5479844b89874a47.jpg,Cannabaceae,Aphananthe,https://en.wikipedia.org/wiki/Udawattakele_Forest_Reserve,924
Werauhia ringens,(Griseb.) J.R.Grant,1995.0,Trop. Subtrop. Pflanzenwelt 91: 35 (1995),https://d2seqvvyy3b8p2.cloudfront.net/be8023e684863c9b25ff9cfdeb19b972.jpg,Bromeliaceae,Werauhia,https://en.wikipedia.org/wiki/Werauhia_ringens,925
Epithema horsfieldii,(R.Br.) DC.,1845.0,Prodr. 9: 279 (1845),https://d2seqvvyy3b8p2.cloudfront.net/fd45c6fc22e738efbc41524d11ea961e.jpg,Gesneriaceae,Epithema,https://en.wikipedia.org/wiki/Epithema,926
Cyrtosperma johnstonii,(W.Bull ex T.Moore & Mast.) N.E.Br.,1882.0,"Gard. Chron., n.s., 18: 808 (1882)",https://d2seqvvyy3b8p2.cloudfront.net/4a298eba5761aac7ae7010fe14ce2db1.jpg,Araceae,Cyrtosperma,https://en.wikipedia.org/wiki/Cyrtosperma,927
Pinalia bractescens,(Lindl.) Kuntze,1891.0,Revis. Gen. Pl. 2: 679 (1891),https://d2seqvvyy3b8p2.cloudfront.net/0f863d7e15c019f8d29767f63aeba66b.jpg,Orchidaceae,Pinalia,https://en.wikipedia.org/wiki/Pinalia_bractescens,928
Helictotrichon convolutum,(C.Presl) Henrard,1940.0,Blumea 3: 430 (1940),https://d2seqvvyy3b8p2.cloudfront.net/01c5c808fc764f2faaa7545376dfa6b1.jpg,Poaceae,Helictotrichon,https://en.wikipedia.org/wiki/Helictotrichon,929
Vigna adenantha,"Maréchal, Mascherpa & Stainier (E.Mey.)",2011.0,"Maréchal R, Mascherpa JM, Stainier F (1978) Combinaisons et noms nouveaux dans les genres Phaseolus, Minkelersia, Macroptilium, Ramirezella et Vigna. Taxon 27(2/3): 199-202. doi: 10.2307/1220242.",https://d2seqvvyy3b8p2.cloudfront.net/a586c1d1e74c3b3f80164793a29a9a93.jpg,Fabaceae,Vigna,,930
Eragrostis elliottii,(Elliott) S.Watson,1890.0,Proc. Amer. Acad. Arts 25: 140 (1890),https://d2seqvvyy3b8p2.cloudfront.net/e4854dfb96875464f1bc4c7bf41e0a17.jpg,Poaceae,Eragrostis,,931
Ceropegia cumingiana,Decne.,1844.0,"A.P.de Candolle, Prodr. 8: 643 (1844)",https://d2seqvvyy3b8p2.cloudfront.net/a336f91803e9065965d3602c65753b18.jpg,Apocynaceae,Ceropegia,https://en.wikipedia.org/wiki/List_of_IUCN_Red_List_Vulnerable_plants,932
Anthemis arvensis,C.Presl,1975.0,Bot. J. Linn. Soc. 70(1): 12 (1975),https://d2seqvvyy3b8p2.cloudfront.net/ffad258f201d1f6efe0c7c8e0f2ee4e6.jpg,Asteraceae,Anthemis,https://en.wikipedia.org/wiki/Anthemis_arvensis,933
Iris popovii,Vved.,1935.0,"Fl. URSS, 4: 562, 1935",https://d2seqvvyy3b8p2.cloudfront.net/84f58b99022c251662a96b38857f9210.jpg,Iridaceae,Iris,,934
Aristolochia rugosa,Lam.,1783.0,Encycl. 1: 252 (1783),https://d2seqvvyy3b8p2.cloudfront.net/951efdbc46260a06eaf6f3c851c99fd7.jpg,Aristolochiaceae,Aristolochia,https://en.wikipedia.org/wiki/Aristolochia,935
Pseudoturritis turrita,(L.) Al-Shehbaz,2005.0,Novon 15: 522 (2005),https://bs.plantnet.org/image/o/0eb7c3f736f54f9233d99629db08626dfad0a7e2,Brassicaceae,Pseudoturritis,https://en.wikipedia.org/wiki/Pseudoturritis,936
Myrsine coriacea,(Sw.) R.Br. ex Roem. & Schult.,1819.0,"Syst. Veg., ed. 15 bis 4: 511 (1819)",https://bs.plantnet.org/image/o/7d9225c9df3bc87b68b0bc36eade48f3d3f702dc,Primulaceae,Myrsine,https://en.wikipedia.org/wiki/Beefwood,937
Liebigia horsfieldii,(R.Br.) Mich.Möller & A.Weber,2011.0,Taxon 60: 779 (2011),https://d2seqvvyy3b8p2.cloudfront.net/1b7a810e225348205ba55134c1f614c3.jpg,Gesneriaceae,Liebigia,https://en.wikipedia.org/wiki/Liebigia,938
Phoradendron mucronatum,(DC.) Krug & Urb.,1897.0,Bot. Jahrb. Syst. 24: 35 (1897),https://d2seqvvyy3b8p2.cloudfront.net/17d3a2884f3c97a01d7342131e5b7400.jpg,Santalaceae,Phoradendron,https://en.wikipedia.org/wiki/Phoradendron,939
Cytisus triflorus,Lam.,1986.0,Preslia 58: 23 (1986),https://bs.plantnet.org/image/o/a5f9fb5f689058da835800a815560abf2d30b0b2,Fabaceae,Cytisus,https://en.wikipedia.org/wiki/Chamaecytisus,940
Arenga pinnata,(Wurmb) Merr.,1917.0,Interpr. Herb. Amboin.: 119 (1917),https://storage.googleapis.com/powop-assets/palmweb/palm_tc_14681_3_fullsize.jpg,Arecaceae,Arenga,https://en.wikipedia.org/wiki/Arenga_pinnata,941
Luffa acutangula,Roxb.,1832.0,"Fl. ind. ed. 1832, 3:713.  1832",https://bs.plantnet.org/image/o/1695f94b9903a6540f5025150fbbf6e49cbd9b3f,Cucurbitaceae,Luffa,https://en.wikipedia.org/wiki/Luffa_acutangula,942
Hymenophyllum peltatum,Desv. (Poir.),1827.0,Mém. Soc. Linn. Paris 6(3): 333 (1827),https://bs.plantnet.org/image/o/76d2d386d399dd921e226a062b66a4c0e15b6171,Hymenophyllaceae,Hymenophyllum,https://en.wikipedia.org/wiki/Hymenophyllum_peltatum,943
Callisia repens,(Jacq.) L.,1762.0,Sp. Pl. ed. 2: 62 (1762),https://bs.plantnet.org/image/o/66ce9954fba8a1827dab7e7148b857e48f9baf9f,Commelinaceae,Callisia,https://en.wikipedia.org/wiki/Callisia_repens,944
Agrostis meyenii,Trin.,1841.0,"Mém. Acad. Imp. Sci. Saint-Pétersbourg, Sér. 6, Sci. Math., Seconde Pt. Sci. Nat. 6(2): 312 (1841)",https://d2seqvvyy3b8p2.cloudfront.net/48d6adc529f1624fa63b1d2afa20bedd.jpg,Poaceae,Agrostis,https://en.wikipedia.org/wiki/Agrostis,945
Daphne oleoides,Schreb.,1766.0,Icon. Descr. Pl.: 13 (1766),https://bs.plantnet.org/image/o/d3ab43187ae6aae375a697b118461e1065d1b2c6,Thymelaeaceae,Daphne,https://en.wikipedia.org/wiki/Daphne_oleoides,946
Jouvea pilosa,(J.Presl) Scribn.,1896.0,Bull. Torrey Bot. Club 23: 143 (1896),https://d2seqvvyy3b8p2.cloudfront.net/3548fa12fadd3a37c6c48961405ac719.jpg,Poaceae,Jouvea,https://en.wikipedia.org/wiki/Jouvea,947
Sedum urvillei,DC.,1828.0,Prodr. 3: 408 (1828),https://d2seqvvyy3b8p2.cloudfront.net/88568fd4dbc79ec39fa1770124e73dbc.jpg,Crassulaceae,Sedum,https://en.wikipedia.org/wiki/Sedum,948
Acacia cyclops,A.Cunn. ex G.Don,1832.0,Gen. Hist. 2: 404 (1832),https://d2seqvvyy3b8p2.cloudfront.net/1182cea2b5df29085992ae91b27c61d5.jpg,Fabaceae,Acacia,https://en.wikipedia.org/wiki/Acacia_cyclops,949
Lotus cytisoides,L.,1753.0,Sp. Pl.: 776 (1753),https://bs.plantnet.org/image/o/e47fd10f4b46c918ea6f6aa6fddd16d2cb9aeaa8,Fabaceae,Lotus,https://en.wikipedia.org/wiki/Lotus_(genus),950
Ipomoea fimbriosepala,Choisy,1845.0,"A.P.de Candolle, Prodr. 9: 359 (1845)",https://d2seqvvyy3b8p2.cloudfront.net/39f284d1839f6f41b80e5e5126473aa4.jpg,Convolvulaceae,Ipomoea,https://en.wikipedia.org/wiki/List_of_Ipomoea_species,951
Rhynchospora rubra,(Lour.) Makino,1903.0,Bot. Mag. (Tokyo) 17: 180 (1903),https://d2seqvvyy3b8p2.cloudfront.net/e2743287deacc8c1064d8691c7d18ea1.jpg,Cyperaceae,Rhynchospora,https://en.wikipedia.org/wiki/List_of_Poales_of_South_Africa,952
Galinsoga quadriradiata,Ruiz & Pav.,1798.0,Syst. Veg. Fl. Peruv. Chil. 1: 198 (1798),https://bs.plantnet.org/image/o/1d70f8a4c20ee440271978ef0af97e71697b0c2d,Asteraceae,Galinsoga,https://en.wikipedia.org/wiki/Galinsoga_quadriradiata,953
Lophopetalum wallichii,Kurz,1872.0,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist. 41: 299 (1872)",https://d2seqvvyy3b8p2.cloudfront.net/d4f48d62eea0c19300c65e9289c9c15b.jpg,Celastraceae,Lophopetalum,https://en.wikipedia.org/wiki/List_of_trees_of_northern_Thailand,954
Fumaria vaillantii,Loisel.,1809.0,J. Bot. (Paris) 2: 358 (1809),https://bs.plantnet.org/image/o/b4b756774d7d6158f3922280cc2f016c596c4345,Papaveraceae,Fumaria,https://en.wikipedia.org/wiki/Fumaria,955
Desmodium scorpiurus,(Sw.) Desv. ex DC.,1825.0,Prodr. 2: 333 (1825),https://d2seqvvyy3b8p2.cloudfront.net/2d59d7e9a7fcc42b59bac8085b284c8a.jpg,Fabaceae,Desmodium,https://en.wikipedia.org/wiki/List_of_Desmodium_species,956
Eulophia pulchra,(Thouars) Lindl.,1833.0,Gen. Sp. Orchid. Pl.: 182 (1833),https://d2seqvvyy3b8p2.cloudfront.net/2e5f0f7361f2958c7a61175ad95108b3.jpg,Orchidaceae,Eulophia,https://en.wikipedia.org/wiki/Eulophia_pulchra,957
Rumex japonicus,Houtt.,1777.0,Nat. Hist. 2(8): 394 (1777),https://d2seqvvyy3b8p2.cloudfront.net/a7a1ba5af01178d28268f10abe0ecce6.jpg,Polygonaceae,Rumex,https://en.wikipedia.org/wiki/Rumex,958
Casearia grewiifolia,Vent.,1808.0,Choix Pl.: t. 48 (1808),https://d2seqvvyy3b8p2.cloudfront.net/8633a153993a0c9bd5078f2398c0f02f.jpg,Salicaceae,Casearia,,959
Najas indica,(Willd.) Cham.,1829.0,Linnaea 4: 501 (1829),https://d2seqvvyy3b8p2.cloudfront.net/598fe0b1454239d67387d5b25de5140a.jpg,Hydrocharitaceae,Najas,https://en.wikipedia.org/wiki/Najas_indica,960
Panicum millegrana,Poir.,1816.0,"J.B.A.M.de Lamarck, Encycl., Suppl. 4: 278 (1816)",https://bs.plantnet.org/image/o/2b2d49e5532f699aff180c59ba13812b9a32b0ef,Poaceae,Panicum,https://en.wikipedia.org/wiki/List_of_Panicum_species,961
Origanum vulgare,L.,1753.0,Sp. Pl.: 590 (1753),https://bs.plantnet.org/image/o/3ba5f26c99945c13e49d5107a7565f8c6037b7fb,Lamiaceae,Origanum,https://en.wikipedia.org/wiki/Oregano,962
Selliguea heterocarpa,Blume,1828.0,Enum. Pl. Javae 2: Add. (1828),https://d2seqvvyy3b8p2.cloudfront.net/e93d317c3bf21cf2062b54cdd47a15e5.jpg,Polypodiaceae,Selliguea,https://en.wikipedia.org/wiki/Selliguea,963
Pedicularis verticillata,L.,1753.0,Sp. Pl.: 608 (1753),https://bs.plantnet.org/image/o/12797eb2cdfbe1f869117687b055a21467a8055e,Orobanchaceae,Pedicularis,https://en.wikipedia.org/wiki/Pedicularis_verticillata,964
Adiantum monosorum,Baker,1874.0,"W.J.Hooker & J.G.Baker, Syn. Fil., ed. 2: 472 (1874)",https://d2seqvvyy3b8p2.cloudfront.net/fd64da5257337dfe61794c698eef1ef8.jpg,Pteridaceae,Adiantum,https://en.wikipedia.org/wiki/Adiantum,965
Bletia florida,(Salisb.) R.Br.,1813.0,"W.T.Aiton, Hortus Kew. 5: 206 (1813)",https://d2seqvvyy3b8p2.cloudfront.net/c14d73d2beb053163158a658db0ad748.jpg,Orchidaceae,Bletia,https://en.wikipedia.org/wiki/Bletia_florida,966
Combretum bracteatum,(M.A.Lawson) Engl. & Diels,1899.0,"H.G.A.Engler, Monogr. Afrik. Pflanzen-Fam. 3: 100 (1899)",https://d2seqvvyy3b8p2.cloudfront.net/171f183ddad0e5e418efbc41b827a39b.jpg,Combretaceae,Combretum,https://en.wikipedia.org/wiki/Combretum,967
Sinningia speciosa,(G.Lodd. ex Ker Gawl.) Hiern,1877.0,Vidensk. Meddel. Naturhist. Foren. Kjøbenhavn 1877: 91 (1877),https://bs.plantnet.org/image/o/faae662cb37c2d7d575ff8ddb6734f003f89ae6d,Gesneriaceae,Sinningia,https://en.wikipedia.org/wiki/Sinningia_speciosa,968
Sarcostigma kleinii,Wight & Arn.,1833.0,Edinburgh New Philos. J. 14: 299 (1833),https://d2seqvvyy3b8p2.cloudfront.net/488a1a7d4fe6816e425cec8d932248d9.jpg,Icacinaceae,Sarcostigma,https://en.wikipedia.org/wiki/Sarcostigma_kleinii,969
Pachystoma pubescens,Blume,1825.0,"Bijdr. Fl. Ned. Ind.: 376, t. 3, f. 29 (1825)",https://d2seqvvyy3b8p2.cloudfront.net/ed79c0733d937a90d656f513517d52ac.jpg,Orchidaceae,Pachystoma,https://en.wikipedia.org/wiki/Pachystoma_pubescens,970
Lepisorus thunbergianus,(Kaulf.) Ching,1933.0,Bull. Fan Mem. Inst. Biol. 4: 88 (1933),https://d2seqvvyy3b8p2.cloudfront.net/12949c85544f4464b52c73e4ba5c81fb.jpg,Polypodiaceae,Lepisorus,https://en.wikipedia.org/wiki/Lepisorus,971
Ornithogalum sigmoideum,Freyn & Sint.,1896.0,Bull. Herb. Boissier 4: 189 (1896),https://d2seqvvyy3b8p2.cloudfront.net/80945c7a85008920fef56e6170e77545.jpg,Asparagaceae,Ornithogalum,https://en.wikipedia.org/wiki/List_of_Ornithogalum_species,972
Ischaemum rugosum,Salisb.,1791.0,Icon. Stirp. Rar. 1: t. 1 (1791),https://d2seqvvyy3b8p2.cloudfront.net/24547d8738f4fae4eed456ca5ad1f010.jpg,Poaceae,Ischaemum,https://en.wikipedia.org/wiki/Ischaemum_rugosum,973
Semecarpus albescens,Kurz,1896.0,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist. 65: 512 (1896)",https://d2seqvvyy3b8p2.cloudfront.net/4522ad9c854788d8dcf724c580e19825.jpg,Anacardiaceae,Semecarpus,https://en.wikipedia.org/wiki/List_of_trees_of_northern_Thailand,974
Poa nemoralis,L.,1753.0,Sp. pl. 1:69.  1753,https://bs.plantnet.org/image/o/3f74b558fcfa16295e1247d370ae0fbfdb9f478d,Poaceae,Poa,https://en.wikipedia.org/wiki/Poa_nemoralis,975
Pomatocalpa marsupiale,J.J.Sm. (Kraenzl.),1913.0,Nova Guinea 12: 101 (1913),https://d2seqvvyy3b8p2.cloudfront.net/abcd90ecf5dffe1f953a199a15a24ec4.jpg,Orchidaceae,Pomatocalpa,https://en.wikipedia.org/wiki/Pomatocalpa_marsupiale,976
Rhodalsine geniculata,(Poir.) F.N.Williams,1898.0,Bull. Herb. Boissier 6: 7 (1898),https://d2seqvvyy3b8p2.cloudfront.net/4f2603ba9d4752e3c94a70de0eb43011.jpg,Caryophyllaceae,Rhodalsine,https://en.wikipedia.org/wiki/Rhodalsine,977
Cephalanthera longifolia,(L.) Fritsch,1888.0,Oesterr. Bot. Z. 38: 81 (1888),https://bs.plantnet.org/image/o/d26e7a3f5b2502e4050a208d55b42852d95ab36f,Orchidaceae,Cephalanthera,https://en.wikipedia.org/wiki/Cephalanthera_longifolia,978
Pycnarrhena tumefacta,Miers,1867.0,"Ann. Mag. Nat. Hist., ser. 3, 20: 12 (1867)",https://d2seqvvyy3b8p2.cloudfront.net/e538db7556477e92e9c9b72c920bfbc3.jpg,Menispermaceae,Pycnarrhena,https://en.wikipedia.org/wiki/Pycnarrhena,979
Oenothera biennis,L.,1753.0,Sp. Pl.: 346 (1753),https://bs.plantnet.org/image/o/3cd329de6120921ce7abf94a2f3f453c757a5168,Onagraceae,Oenothera,https://en.wikipedia.org/wiki/Oenothera_biennis,980
Commelina africana,L.,1753.0,Sp. Pl.: 41 (1753),https://bs.plantnet.org/image/o/5973c389fa6aa4f0212deeaa8c66cf28f386a54e,Commelinaceae,Commelina,,981
Anaphyllum wightii,Schott,1858.0,Gen. Aroid.: 83 (1858),https://d2seqvvyy3b8p2.cloudfront.net/7238e1b0d5e0be20944a416d34e6218c.jpg,Araceae,Anaphyllum,https://en.wikipedia.org/wiki/Anaphyllum,982
Agrostis mannii,(Hook.f.) Stapf,1889.0,"W.H.Harvey & auct. suc. (eds.), Fl. Cap. 7: 549 (1889)",https://d2seqvvyy3b8p2.cloudfront.net/70488f8c8132d53b8ff0de9aba8d179c.jpg,Poaceae,Agrostis,https://en.wikipedia.org/wiki/Agrostis_mannii,983
Orchis italica,Poir.,1798.0,"J.B.A.M.de Lamarck, Encycl. 4: 600 (1798)",https://bs.plantnet.org/image/o/9fce200d55290c2db1bc4ce515d54f271f6a23be,Orchidaceae,Orchis,https://en.wikipedia.org/wiki/Orchis_italica,984
Chonemorpha verrucosa,(Blume) D.J.Middleton,1993.0,Novon 3: 455 (1993),https://d2seqvvyy3b8p2.cloudfront.net/d20fda02746414f54cee9c7565ea572a.jpg,Apocynaceae,Chonemorpha,https://en.wikipedia.org/wiki/Chonemorpha,985
Wetria insignis,(Steud.) Airy Shaw,1972.0,Kew Bull. 26: 350 (1972),https://d2seqvvyy3b8p2.cloudfront.net/3882d0a255c2a8c78e92f39595abaf97.jpg,Euphorbiaceae,Wetria,https://en.wikipedia.org/wiki/Wetria,986
Coreopsis basalis,(A.Dietr.) S.F.Blake,1916.0,Proc. Amer. Acad. Arts 51: 525 (1916),https://bs.plantnet.org/image/o/b82013d9326626cdeb9fdff16cc3cb098430e3d7,Asteraceae,Coreopsis,https://en.wikipedia.org/wiki/Coreopsis_basalis,987
Tournefortia bicolor,Sw.,1788.0,Prodr. Veg. Ind. Occ.: 40 (1788),https://bs.plantnet.org/image/o/b63a4a69343a1ea8454d9f472a5342e0d625c888,Boraginaceae,Tournefortia,https://en.wikipedia.org/wiki/Tournefortia,988
Opuntia phaeacantha,Engelm.,1849.0,"Mem. Amer. Acad. Arts ser. 2, 4:52.  1849 (Pl. fendler.)",https://bs.plantnet.org/image/o/2d6748338332d2a80093f5d20a8b9a21f47ca809,Cactaceae,Opuntia,https://en.wikipedia.org/wiki/Opuntia_phaeacantha,989
Albuca bracteata,(Thunb.) J.C.Manning & Goldblatt,2009.0,Taxon 58: 93 (2009),https://bs.plantnet.org/image/o/846a8c54a4a21c545dc62b6df089c3b869c1426f,Asparagaceae,Albuca,https://en.wikipedia.org/wiki/Albuca_bracteata,990
Microsorum linguiforme,Copel.,1929.0,Univ. Calif. Publ. Bot. 16. 111 (1929),https://d2seqvvyy3b8p2.cloudfront.net/32f4b0b8f5fc5d668291e6aaf95eb096.jpg,Polypodiaceae,Microsorum,https://en.wikipedia.org/wiki/Microsorum,991
Radiogrammitis cheesemanii,Parris (Parris),1993.0,New Zealand J. Bot. 31(1): 15 ( (1993),https://d2seqvvyy3b8p2.cloudfront.net/fea3831ff45c0cda6d3a40f6f0413e5d.jpg,Polypodiaceae,Radiogrammitis,,992
Scirpus maximowiczii,C.B.Clarke,1908.0,"Bull. Misc. Inform. Kew, Addit. Ser. 8: 30 (1908)",https://d2seqvvyy3b8p2.cloudfront.net/28902d9600efc4f9799dbec6e04d4868.jpg,Cyperaceae,Scirpus,https://en.wikipedia.org/wiki/List_of_data_deficient_plants,993
Morisonia americana,L.,1753.0,Sp. pl. 1:503.  1753,https://d2seqvvyy3b8p2.cloudfront.net/895098d3c1a09c80c3ec2edf5a677139.jpg,Capparaceae,Morisonia,https://en.wikipedia.org/wiki/Morisonia,994
Heliotropium verdcourtii,Craven,2005.0,Blumea 50: 378 (2005),https://bs.plantnet.org/image/o/70ceb196dd1f0fbb181f9aaed7ae3bb0617e5731,Boraginaceae,Heliotropium,,995
Cuphea strigulosa,Kunth,1824.0,"F.W.H.von Humboldt, A.J.A.Bonpland & C.S.Kunth, Nov. Gen. Sp. 6: 204 (1824)",https://bs.plantnet.org/image/o/d6d90682ffd4bd6ed71f9f6e95187f3da1252c72,Lythraceae,Cuphea,https://en.wikipedia.org/wiki/Cuphea,996
Carex polystachya,Sw. ex Wahlenb.,1803.0,Kongl. Vetensk. Acad. Nya Handl. 24: 149 (1803),https://bs.plantnet.org/image/o/9361d90145b3550abbbdf64c634ec2ceaa806d3f,Cyperaceae,Carex,https://en.wikipedia.org/wiki/List_of_Carex_species,997
Mapania amplivaginata,K.Schum.,1901.0,Notizbl. Königl. Bot. Gart. Berlin 3: 105 (1901),https://d2seqvvyy3b8p2.cloudfront.net/3146446ecfeec149a3534c7ac1e14a8e.jpg,Cyperaceae,Mapania,,998
Solanecio mannii,(Hook.f.) C.Jeffrey,1986.0,Kew Bull. 41(4): 922 (1986),https://storage.googleapis.com/powop-assets/fwta/v2/247_fullsize.jpg,Asteraceae,Solanecio,https://en.wikipedia.org/wiki/Solanecio,999
Crepidium acuminatum,Szlach. (D.Don),1995.0,"Fragm. Florist. Geobot., Suppl. 3: 123 (1995)",https://d2seqvvyy3b8p2.cloudfront.net/30ea355a21e45511b04f7ea108bbb920.jpg,Orchidaceae,Crepidium,https://en.wikipedia.org/wiki/List_of_the_orchids_of_the_Philippines,1000
Boerhavia coccinea,Mill.,1753.0,Gard. Dict. ed. 8. n. 4. 1768,https://storage.googleapis.com/powop-assets/PPA/1100_1133/h1109b_fullsize.jpg,Nyctaginaceae,Boerhavia,https://en.wikipedia.org/wiki/Boerhavia_coccinea,1001
Persicaria thunbergii,(Siebold & Zucc.) H.Gross,1913.0,Bot. Jahrb. Syst. 49: 275 (1913),https://d2seqvvyy3b8p2.cloudfront.net/6e54375b121596472ec1d2fe4ccbb9eb.jpg,Polygonaceae,Persicaria,https://en.wikipedia.org/wiki/Persicaria,1002
Mandragora officinarum,L.,1753.0,Sp. Pl.: 181 (1753),https://bs.plantnet.org/image/o/0ee0543776c0256fe09537a61011c20c68392093,Solanaceae,Mandragora,https://en.wikipedia.org/wiki/Mandragora_officinarum,1003
Barteria nigritana,Hook.f.,1860.0,"J. Proc. Linn. Soc., Bot. 5: 15 (1860)",https://storage.googleapis.com/powop-assets/fwta/v1p1/201_fullsize.jpg,Passifloraceae,Barteria,https://en.wikipedia.org/wiki/Barteria,1004
Blumea lanceolaria,(Roxb.) Druce,1917.0,Rep. Bot. Soc. Exch. Club Brit. Isles 4(Suppl. 2): 609 (1917),https://d2seqvvyy3b8p2.cloudfront.net/9aee337ec77bf7c6e2027fa82a7a2034.jpg,Asteraceae,Blumea,https://en.wikipedia.org/wiki/Blumea,1005
Cantinoa mutabilis,(Rich.) Harley & J.F.B.Pastore,2012.0,Phytotaxa 58: 10 (2012),https://bs.plantnet.org/image/o/6d6e4508351df724030893242a89a8ab8e6a0808,Lamiaceae,Cantinoa,https://en.wikipedia.org/wiki/Cantinoa,1006
Lasianthus chrysoneurus,(Korth.) Miq.,1857.0,Fl. Ned. Ind. 2: 322 (1857),https://d2seqvvyy3b8p2.cloudfront.net/872475edfc6ecee58af491875e4c5144.jpg,Rubiaceae,Lasianthus,,1007
Radermachera quadripinnata,(Blanco) Seem.,1870.0,J. Bot. 8: 147 (1870),https://d2seqvvyy3b8p2.cloudfront.net/5d1dd8e93538f0bd753ef156325fd776.jpg,Bignoniaceae,Radermachera,https://en.wikipedia.org/wiki/Radermachera,1008
Euphorbia vermiculata,Raf.,1818.0,Amer. Monthly Mag. & Crit. Rev. 2: 206 (1818),https://d2seqvvyy3b8p2.cloudfront.net/1012ef24060e0d9276d144b937580c27.jpg,Euphorbiaceae,Euphorbia,https://en.wikipedia.org/wiki/List_of_Euphorbia_species_(P%E2%80%93Z),1009
Eleocharis palustris,(L.) Roem. & Schult.,1817.0,"Syst. Veg., ed. 15 bis 2: 151 (1817)",https://bs.plantnet.org/image/o/f53e8fa92fc8914b1f492703bc3976e098570ec0,Cyperaceae,Eleocharis,https://en.wikipedia.org/wiki/Eleocharis_palustris,1010
Carex micropoda,C.A.Mey.,1831.0,Mém. Acad. Imp. Sci. St.-Pétersbourg Divers Savans 1: 210 (1831),https://d2seqvvyy3b8p2.cloudfront.net/63f9eb8252ea919bef48035cd33e2408.jpg,Cyperaceae,Carex,https://en.wikipedia.org/wiki/Carex_micropoda,1011
Phymatosorus powellii,(Baker) Pic.Serm.,1973.0,Webbia 28: 459 (1973),https://d2seqvvyy3b8p2.cloudfront.net/52313b1051ea4c3c4476fde88ac2549a.jpg,Polypodiaceae,Phymatosorus,,1012
Willughbeia edulis,Roxb.,1820.0,Pl. Coromandel 3: 77 (1820),https://d2seqvvyy3b8p2.cloudfront.net/b4bc05e7ca26ff5a52abeb22dcf7af13.jpg,Apocynaceae,Willughbeia,https://en.wikipedia.org/wiki/Willughbeia_edulis,1013
Capparis lanceolaris,DC.,1824.0,Prodr. 1: 248 (1824),https://d2seqvvyy3b8p2.cloudfront.net/1ea6fa9ba7d04ecde7be49db71a0e1e3.jpg,Capparaceae,Capparis,https://en.wikipedia.org/wiki/List_of_Australian_plant_species_authored_by_Ferdinand_von_Mueller,1014
Hymenophyllum hirsutum,(L.) Sw.,1801.0,J. Bot. (Schrader) 1880(2): 99 (1801),https://d2seqvvyy3b8p2.cloudfront.net/cf63d586212cd3c4bd65fbc7d208710d.jpg,Hymenophyllaceae,Hymenophyllum,https://en.wikipedia.org/wiki/Hymenophyllum,1015
Eragrostis pilosa,(L.) P.Beauv.,1812.0,Ess. Agrostogr.: 71 (1812),https://storage.googleapis.com/powop-assets/PPA/0601_0650/h0615b_fullsize.jpg,Poaceae,Eragrostis,https://en.wikipedia.org/wiki/Eragrostis_pilosa,1016
Euonymus hamiltonianus,Wall.,1824.0,"W. Roxburgh, Fl. ind. 2:403.  1824",https://d2seqvvyy3b8p2.cloudfront.net/d47bc28c2c3bbb4737a9d82aa0cf65a5.jpg,Celastraceae,Euonymus,https://en.wikipedia.org/wiki/Euonymus_hamiltonianus,1017
Rinorea heteroclita,(Roxb.) Craib,1925.0,Fl. Siam. 1: 89 (1925),https://d2seqvvyy3b8p2.cloudfront.net/7e2f3ef742515e9654349962b84dd979.jpg,Violaceae,Rinorea,,1018
Cleisostoma williamsonii,Garay (Rchb.f.),1972.0,"Garay LA (1972) ON THE SYSTEMATICS OF THE MONOPODIAL ORCHIDS I. Botanical Museum Leaflets, Harvard University 23: 149-212. Retrieved from http://www.jstor.org/stable/41762277",https://d2seqvvyy3b8p2.cloudfront.net/cee5c3e3e3a1a1da44e5278f055e6507.jpg,Orchidaceae,Cleisostoma,https://en.wikipedia.org/wiki/Cleisostoma_williamsoni,1019
