plant_id,scientific_name,origin_region,country,latitude,longitude
204,Isolepis inundata,New Zealand South,New Zealand,-41.5000831,172.8344077
204,Isolepis inundata,Norfolk Is.,Pitcairn Islands,-25.0657719,-130.101782
204,Isolepis inundata,Queensland,Australia,-22.1646782,144.5844903
204,Isolepis inundata,South Australia,Australia,-24.7761086,134.755
204,Isolepis inundata,Tasmania,Australia,-42.035067,146.6366887
204,Isolepis inundata,Victoria,Australia,-36.5986096,144.6780052
205,Dierama galpinii,KwaZulu-Natal,South Africa,-28.503833,30.8875009
205,Dierama galpinii,Northern Provinces,South Africa,-23.07315041292348,29.385525092479316
205,Dierama galpinii,Swaziland,Eswatini,-26.5624806,31.3991317
206,Vitis vinifera,Albania,Albania,41.000028,19.9999619
206,Vitis vinifera,Austria,Austria,47.2,13.2
206,Vitis vinifera,Bulgaria,Bulgaria,42.6073975,25.4856617
206,Vitis vinifera,Corse,France,42.188089649999995,9.068413771427695
206,Vitis vinifera,Cyprus,Cyprus,34.9823018,33.1451285
206,Vitis vinifera,Czechoslovakia,Czech Republic,50.081180675151785,14.424418118943224
206,Vitis vinifera,France,France,46.603354,1.8883335
206,Vitis vinifera,Germany,Germany,51.0834196,10.4234469
206,Vitis vinifera,Greece,Greece,38.9953683,21.9877132
206,Vitis vinifera,Hungary,Hungary,47.1817585,19.5060937
206,Vitis vinifera,Iran,Iran,32.6475314,54.5643516
206,Vitis vinifera,Iraq,Iraq,33.0955793,44.1749775
206,Vitis vinifera,Italy,Italy,42.6384261,12.674297
206,Vitis vinifera,Kirgizstan,Kyrgyzstan,41.5089324,74.724091
206,Vitis vinifera,Krym,Ukraine,45.6856952,33.9329411
206,Vitis vinifera,Lebanon-Syria,Syria,34.0,36.5
206,Vitis vinifera,North Caucasus,Russia,43.345,42.44
206,Vitis vinifera,Palestine,Palestinian Territory,31.94696655,35.27386547291496
206,Vitis vinifera,Romania,Romania,45.9852129,24.6859225
206,Vitis vinifera,Sardegna,Italy,40.0912813,9.0305773
206,Vitis vinifera,Sicilia,Italy,37.587794,14.155048
206,Vitis vinifera,Switzerland,Switzerland,46.7985624,8.2319736
206,Vitis vinifera,Tadzhikistan,Tajikistan,38.6281733,70.8156541
206,Vitis vinifera,Transcaucasus,Armenia,40.15763968878618,44.51836158517208
206,Vitis vinifera,Turkey,Turkey,38.9597594,34.9249653
206,Vitis vinifera,Turkey-in-Europe,Turkey,39.96806898232236,32.84065260884738
206,Vitis vinifera,Turkmenistan,Turkmenistan,39.3763807,59.3924609
206,Vitis vinifera,Ukraine,Ukraine,49.4871968,31.2718321
206,Vitis vinifera,Uzbekistan,Uzbekistan,41.32373,63.9528098
206,Vitis vinifera,Yugoslavia,Serbia,44.779590793118686,20.45760807801504
207,Pterocephalus plumosus,Albania,Albania,41.000028,19.9999619
207,Pterocephalus plumosus,Bulgaria,Bulgaria,42.6073975,25.4856617
207,Pterocephalus plumosus,East Aegean Is.,Greece,37.67171605,25.527275812289748
207,Pterocephalus plumosus,Egypt,Egypt,26.2540493,29.2675469
207,Pterocephalus plumosus,Greece,Greece,38.9953683,21.9877132
207,Pterocephalus plumosus,Iran,Iran,32.6475314,54.5643516
207,Pterocephalus plumosus,Iraq,Iraq,33.0955793,44.1749775
207,Pterocephalus plumosus,Kriti,Greece,35.25209068705123,24.79063735576908
207,Pterocephalus plumosus,Krym,Ukraine,45.6856952,33.9329411
207,Pterocephalus plumosus,Lebanon-Syria,Syria,34.0,36.5
207,Pterocephalus plumosus,North Caucasus,Russia,43.345,42.44
207,Pterocephalus plumosus,Palestine,Palestinian Territory,31.94696655,35.27386547291496
207,Pterocephalus plumosus,Sinai,Egypt,30.5903474,33.7052032
207,Pterocephalus plumosus,Turkey,Turkey,38.9597594,34.9249653
207,Pterocephalus plumosus,Turkey-in-Europe,Turkey,39.96806898232236,32.84065260884738
207,Pterocephalus plumosus,Turkmenistan,Turkmenistan,39.3763807,59.3924609
207,Pterocephalus plumosus,Yugoslavia,Serbia,44.779590793118686,20.45760807801504
208,Strobilanthes reptans,Bismarck Archipelago,Papua New Guinea,-5.0,150.0
208,Strobilanthes reptans,Borneo,Indonesia,1.4297828,114.74104130383714
208,Strobilanthes reptans,Caroline Is.,Kiribati,-9.90892991927859,-150.20401163887726
208,Strobilanthes reptans,Gilbert Is.,Kiribati,0.0011587142718322717,173.99995704073876
208,Strobilanthes reptans,Jawa,Indonesia,-7.3032412,110.0044145
208,Strobilanthes reptans,Malaya,Malaysia,9.688476125476036,99.27786351976832
208,Strobilanthes reptans,Maluku,Indonesia,-3.118837,129.4207759
208,Strobilanthes reptans,Marshall Is.,Marshall Islands,6.9518742,170.9985095
208,Strobilanthes reptans,Nansei-shoto,Japan,26.037118273483266,127.00545006618664
208,Strobilanthes reptans,New Caledonia,France,-20.454288599999998,164.55660583077983
208,Strobilanthes reptans,New Guinea,Papua New Guinea,-5.6816069,144.2489081
208,Strobilanthes reptans,Philippines,Philippines,12.7503486,122.7312101
208,Strobilanthes reptans,Queensland,Australia,-22.1646782,144.5844903
208,Strobilanthes reptans,Solomon Is.,Solomon Islands,-8.7053941,159.1070693851845
208,Strobilanthes reptans,Sulawesi,Indonesia,-3.6446718,119.9471906
208,Strobilanthes reptans,Taiwan,Taiwan,23.9739374,120.9820179
208,Strobilanthes reptans,Tuvalu,Tuvalu,-8.6405212,179.1582918181797
208,Strobilanthes reptans,Vanuatu,Vanuatu,-16.5255069,168.1069154
209,Sapindus saponaria,Argentina Northeast,Argentina,-34.9964963,-64.9672817
209,Sapindus saponaria,Argentina Northwest,Argentina,-34.9964963,-64.9672817
209,Sapindus saponaria,Bahamas,Bahamas,24.7736546,-78.0000547
209,Sapindus saponaria,Belize,Belize,16.8259793,-88.7600927
209,Sapindus saponaria,Bolivia,Bolivia,-17.0568696,-64.9912286
209,Sapindus saponaria,Brazil North,Brazil,-10.3333333,-53.2
209,Sapindus saponaria,Brazil Northeast,Brazil,-10.3333333,-53.2
209,Sapindus saponaria,Brazil South,Brazil,-10.3333333,-53.2
209,Sapindus saponaria,Brazil Southeast,Brazil,-10.3333333,-53.2
209,Sapindus saponaria,Brazil West-Central,Brazil,-10.3333333,-53.2
209,Sapindus saponaria,Cayman Is.,Cayman Islands,19.703182249999998,-79.9174627243246
209,Sapindus saponaria,Colombia,Colombia,4.099917,-72.9088133
209,Sapindus saponaria,Costa Rica,Costa Rica,10.2735633,-84.0739102
209,Sapindus saponaria,Cuba,Cuba,23.0131338,-80.8328748
209,Sapindus saponaria,Dominican Republic,Dominican Republic,19.0974031,-70.3028026
209,Sapindus saponaria,Ecuador,Ecuador,-1.3397668,-79.3666965
209,Sapindus saponaria,El Salvador,El Salvador,13.8000382,-88.9140683
209,Sapindus saponaria,Florida,United States,27.7567667,-81.4639835
209,Sapindus saponaria,Georgia,Georgia,41.6809707,44.0287382
209,Sapindus saponaria,Guatemala,Guatemala,15.6356088,-89.8988087
209,Sapindus saponaria,Haiti,Haiti,19.1399952,-72.3570972
209,Sapindus saponaria,Honduras,Honduras,15.2572432,-86.0755145
209,Sapindus saponaria,Jamaica,Jamaica,18.1850507,-77.3947693
209,Sapindus saponaria,Leeward Is.,Caribean Sea,15.306329475707475,-62.35624409201594
209,Sapindus saponaria,Mexico Central,Mexico,22.5000485,-100.000037
209,Sapindus saponaria,Mexico Gulf,Mexico,27.5578101,-111.7046501
209,Sapindus saponaria,Mexico Northeast,Mexico,22.5000485,-100.000037
209,Sapindus saponaria,Mexico Northwest,Mexico,22.5000485,-100.000037
209,Sapindus saponaria,Mexico Southeast,Mexico,22.5000485,-100.000037
209,Sapindus saponaria,Mexico Southwest,Mexico,22.5000485,-100.000037
209,Sapindus saponaria,Mississippi,United States,32.9715285,-89.7348497
209,Sapindus saponaria,Nicaragua,Nicaragua,12.6090157,-85.2936911
209,Sapindus saponaria,Panamá,Panama,8.559559,-81.1308434
209,Sapindus saponaria,Paraguay,Paraguay,-23.3165935,-58.1693445
209,Sapindus saponaria,Peru,Peru,-6.8699697,-75.0458515
209,Sapindus saponaria,Puerto Rico,United States,18.1990856,-66.23444888114108
209,Sapindus saponaria,South Carolina,United States,33.6874388,-80.4363743
209,Sapindus saponaria,Southwest Caribbean,Colombia,12.54385156709119,-81.71614049853288
209,Sapindus saponaria,Trinidad-Tobago,Trinidad and Tobago,10.8677845,-60.9821067
209,Sapindus saponaria,Venezuela,Venezuela,6.68231285,-65.52259913185809
209,Sapindus saponaria,Windward Is.,Dominica,15.30847638070239,-61.37124866648106
210,Trigonella spruneriana,Cyprus,Cyprus,34.9823018,33.1451285
210,Trigonella spruneriana,East Aegean Is.,Greece,37.67171605,25.527275812289748
210,Trigonella spruneriana,Greece,Greece,38.9953683,21.9877132
210,Trigonella spruneriana,Iran,Iran,32.6475314,54.5643516
210,Trigonella spruneriana,Iraq,Iraq,33.0955793,44.1749775
210,Trigonella spruneriana,Lebanon-Syria,Syria,34.0,36.5
210,Trigonella spruneriana,Palestine,Palestinian Territory,31.94696655,35.27386547291496
210,Trigonella spruneriana,Transcaucasus,Armenia,40.15763968878618,44.51836158517208
210,Trigonella spruneriana,Turkey,Turkey,38.9597594,34.9249653
210,Trigonella spruneriana,Turkey-in-Europe,Turkey,39.96806898232236,32.84065260884738
210,Trigonella spruneriana,Turkmenistan,Turkmenistan,39.3763807,59.3924609
211,Acianthus sinclairii,Chatham Is.,New Zealand,-43.917534,-176.1873409
211,Acianthus sinclairii,Kermadec Is.,Australia,-34.08740505,122.83450270773281
211,Acianthus sinclairii,New Zealand North,New Zealand,-41.5000831,172.8344077
211,Acianthus sinclairii,New Zealand South,New Zealand,-41.5000831,172.8344077
212,Ipomoea indica,Argentina Northeast,Argentina,-34.9964963,-64.9672817
212,Ipomoea indica,Argentina Northwest,Argentina,-34.9964963,-64.9672817
212,Ipomoea indica,Bahamas,Bahamas,24.7736546,-78.0000547
212,Ipomoea indica,Belize,Belize,16.8259793,-88.7600927
212,Ipomoea indica,Brazil North,Brazil,-10.3333333,-53.2
212,Ipomoea indica,Brazil Northeast,Brazil,-10.3333333,-53.2
212,Ipomoea indica,Brazil South,Brazil,-10.3333333,-53.2
212,Ipomoea indica,Brazil Southeast,Brazil,-10.3333333,-53.2
212,Ipomoea indica,Brazil West-Central,Brazil,-10.3333333,-53.2
212,Ipomoea indica,Cayman Is.,Cayman Islands,19.703182249999998,-79.9174627243246
212,Ipomoea indica,Central American Pac,Costa Rica,5.536368259161508,-87.05837874234832
212,Ipomoea indica,Chile Central,Chile,-31.7613365,-71.3187697
212,Ipomoea indica,Colombia,Colombia,4.099917,-72.9088133
212,Ipomoea indica,Costa Rica,Costa Rica,10.2735633,-84.0739102
212,Ipomoea indica,Cuba,Cuba,23.0131338,-80.8328748
212,Ipomoea indica,Dominican Republic,Dominican Republic,19.0974031,-70.3028026
212,Ipomoea indica,Florida,United States,27.7567667,-81.4639835
212,Ipomoea indica,French Guiana,France,4.0039882,-52.999998
212,Ipomoea indica,Guatemala,Guatemala,15.6356088,-89.8988087
212,Ipomoea indica,Guyana,Guyana,4.8417097,-58.6416891
212,Ipomoea indica,Haiti,Haiti,19.1399952,-72.3570972
212,Ipomoea indica,Honduras,Honduras,15.2572432,-86.0755145
212,Ipomoea indica,Jamaica,Jamaica,18.1850507,-77.3947693
212,Ipomoea indica,Leeward Is.,Caribean Sea,15.306329475707475,-62.35624409201594
212,Ipomoea indica,Mexican Pacific Is.,Mexico,21.471464722325063,-106.4342157214362
212,Ipomoea indica,Mexico Central,Mexico,22.5000485,-100.000037
212,Ipomoea indica,Mexico Gulf,Mexico,27.5578101,-111.7046501
212,Ipomoea indica,Mexico Northeast,Mexico,22.5000485,-100.000037
212,Ipomoea indica,Mexico Southeast,Mexico,22.5000485,-100.000037
212,Ipomoea indica,Mexico Southwest,Mexico,22.5000485,-100.000037
212,Ipomoea indica,Nicaragua,Nicaragua,12.6090157,-85.2936911
212,Ipomoea indica,Panamá,Panama,8.559559,-81.1308434
212,Ipomoea indica,Paraguay,Paraguay,-23.3165935,-58.1693445
212,Ipomoea indica,Puerto Rico,United States,18.1990856,-66.23444888114108
212,Ipomoea indica,Suriname,Suriname,4.1413025,-56.0771187
212,Ipomoea indica,Texas,United States,31.8160381,-99.5120986
212,Ipomoea indica,Trinidad-Tobago,Trinidad and Tobago,10.8677845,-60.9821067
212,Ipomoea indica,Tunisia,Tunisia,33.8439408,9.400138
212,Ipomoea indica,Uruguay,Uruguay,-32.8755548,-56.0201525
212,Ipomoea indica,Venezuela,Venezuela,6.68231285,-65.52259913185809
212,Ipomoea indica,Venezuelan Antilles,Venezuela,10.942245993619444,-65.3090278623495
212,Ipomoea indica,Windward Is.,Dominica,15.30847638070239,-61.37124866648106
213,Elaeocarpus angustifolius,Assam,India,26.4073841,93.2551303
213,Elaeocarpus angustifolius,Bangladesh,Bangladesh,24.4768783,90.2932426
213,Elaeocarpus angustifolius,Bismarck Archipelago,Papua New Guinea,-5.0,150.0
213,Elaeocarpus angustifolius,Borneo,Indonesia,1.4297828,114.74104130383714
213,Elaeocarpus angustifolius,Cambodia,Cambodia,13.5066394,104.869423
213,Elaeocarpus angustifolius,China South-Central,China,35.000074,104.999927
213,Elaeocarpus angustifolius,China Southeast,China,35.000074,104.999927
213,Elaeocarpus angustifolius,East Himalaya,Nepal,27.985688,86.9163367
213,Elaeocarpus angustifolius,Hainan,China,19.2000001,109.5999999
213,Elaeocarpus angustifolius,India,India,22.3511148,78.6677428
213,Elaeocarpus angustifolius,Jawa,Indonesia,-7.3032412,110.0044145
213,Elaeocarpus angustifolius,Lesser Sunda Is.,Indonesia,-9.0,120.0
213,Elaeocarpus angustifolius,Malaya,Malaysia,9.688476125476036,99.27786351976832
213,Elaeocarpus angustifolius,Maluku,Indonesia,-3.118837,129.4207759
213,Elaeocarpus angustifolius,Myanmar,Myanmar,17.1750495,95.9999652
213,Elaeocarpus angustifolius,Nepal,Nepal,28.1083929,84.0917139
213,Elaeocarpus angustifolius,New Caledonia,France,-20.454288599999998,164.55660583077983
213,Elaeocarpus angustifolius,New Guinea,Papua New Guinea,-5.6816069,144.2489081
213,Elaeocarpus angustifolius,Northern Territory,Australia,-19.8516101,133.2303375
213,Elaeocarpus angustifolius,Philippines,Philippines,12.7503486,122.7312101
213,Elaeocarpus angustifolius,Queensland,Australia,-22.1646782,144.5844903
213,Elaeocarpus angustifolius,Santa Cruz Is.,Argentina,-48.5693327,-70.1606767
213,Elaeocarpus angustifolius,Solomon Is.,Solomon Islands,-8.7053941,159.1070693851845
213,Elaeocarpus angustifolius,Sulawesi,Indonesia,-3.6446718,119.9471906
213,Elaeocarpus angustifolius,Sumatera,Indonesia,2.1923519,99.3812201
213,Elaeocarpus angustifolius,Thailand,Thailand,14.8971921,100.83273
213,Elaeocarpus angustifolius,Vanuatu,Vanuatu,-16.5255069,168.1069154
213,Elaeocarpus angustifolius,Vietnam,Vietnam,13.2904027,108.4265113
213,Elaeocarpus angustifolius,Wallis-Futuna Is.,France,-13.289402,-176.204224
214,Duranta erecta,Argentina Northeast,Argentina,-34.9964963,-64.9672817
214,Duranta erecta,Arizona,United States,34.395342,-111.763275
214,Duranta erecta,Bahamas,Bahamas,24.7736546,-78.0000547
214,Duranta erecta,Bolivia,Bolivia,-17.0568696,-64.9912286
214,Duranta erecta,Brazil Northeast,Brazil,-10.3333333,-53.2
214,Duranta erecta,Brazil West-Central,Brazil,-10.3333333,-53.2
214,Duranta erecta,California,Mexico,27.5578101,-111.7046501
214,Duranta erecta,Cayman Is.,Cayman Islands,19.703182249999998,-79.9174627243246
214,Duranta erecta,Colombia,Colombia,4.099917,-72.9088133
214,Duranta erecta,Costa Rica,Costa Rica,10.2735633,-84.0739102
214,Duranta erecta,Cuba,Cuba,23.0131338,-80.8328748
214,Duranta erecta,Dominican Republic,Dominican Republic,19.0974031,-70.3028026
214,Duranta erecta,Ecuador,Ecuador,-1.3397668,-79.3666965
214,Duranta erecta,El Salvador,El Salvador,13.8000382,-88.9140683
214,Duranta erecta,Florida,United States,27.7567667,-81.4639835
214,Duranta erecta,French Guiana,France,4.0039882,-52.999998
214,Duranta erecta,Galápagos,Ecuador,-0.0606899,-90.673898
214,Duranta erecta,Guatemala,Guatemala,15.6356088,-89.8988087
214,Duranta erecta,Guyana,Guyana,4.8417097,-58.6416891
214,Duranta erecta,Haiti,Haiti,19.1399952,-72.3570972
214,Duranta erecta,Honduras,Honduras,15.2572432,-86.0755145
214,Duranta erecta,Jamaica,Jamaica,18.1850507,-77.3947693
214,Duranta erecta,Leeward Is.,Caribean Sea,15.306329475707475,-62.35624409201594
214,Duranta erecta,Louisiana,United States,30.8703881,-92.007126
214,Duranta erecta,Mexico Central,Mexico,22.5000485,-100.000037
214,Duranta erecta,Mexico Gulf,Mexico,27.5578101,-111.7046501
214,Duranta erecta,Mexico Northeast,Mexico,22.5000485,-100.000037
214,Duranta erecta,Mexico Northwest,Mexico,22.5000485,-100.000037
214,Duranta erecta,Mexico Southeast,Mexico,22.5000485,-100.000037
214,Duranta erecta,Mexico Southwest,Mexico,22.5000485,-100.000037
214,Duranta erecta,Nicaragua,Nicaragua,12.6090157,-85.2936911
214,Duranta erecta,Panamá,Panama,8.559559,-81.1308434
214,Duranta erecta,Paraguay,Paraguay,-23.3165935,-58.1693445
214,Duranta erecta,Peru,Peru,-6.8699697,-75.0458515
214,Duranta erecta,Puerto Rico,United States,18.1990856,-66.23444888114108
214,Duranta erecta,Suriname,Suriname,4.1413025,-56.0771187
214,Duranta erecta,Texas,United States,31.8160381,-99.5120986
214,Duranta erecta,Trinidad-Tobago,Trinidad and Tobago,10.8677845,-60.9821067
214,Duranta erecta,Uruguay,Uruguay,-32.8755548,-56.0201525
214,Duranta erecta,Venezuela,Venezuela,6.68231285,-65.52259913185809
214,Duranta erecta,Venezuelan Antilles,Venezuela,10.942245993619444,-65.3090278623495
214,Duranta erecta,Windward Is.,Dominica,15.30847638070239,-61.37124866648106
215,Melica imperfecta,Arizona,United States,34.395342,-111.763275
215,Melica imperfecta,California,Mexico,27.5578101,-111.7046501
215,Melica imperfecta,Mexican Pacific Is.,Mexico,21.471464722325063,-106.4342157214362
215,Melica imperfecta,Mexico Northwest,Mexico,22.5000485,-100.000037
215,Melica imperfecta,Nevada,United States,39.5158825,-116.8537227
216,Pericallis webbii,Canary Is.,Spain,28.286398900000002,-16.796011808910734
217,Valerianella dentata,Bulgaria,Bulgaria,42.6073975,25.4856617
217,Valerianella dentata,Denmark,Denmark,55.670249,10.3333283
217,Valerianella dentata,Finland,Finland,63.2467777,25.9209164
217,Valerianella dentata,France,France,46.603354,1.8883335
217,Valerianella dentata,Ireland,Ireland,52.865196,-7.9794599
217,Valerianella dentata,Lithuania,Lithuania,55.3500003,23.7499997
217,Valerianella dentata,Norway,Norway,60.5000209,9.0999715
217,Valerianella dentata,Poland,Poland,52.215933,19.134422
217,Valerianella dentata,Portugal,Portugal,40.0332629,-7.8896263
218,Hedychium coronarium,Assam,India,26.4073841,93.2551303
218,Hedychium coronarium,China South-Central,China,35.000074,104.999927
218,Hedychium coronarium,China Southeast,China,35.000074,104.999927
218,Hedychium coronarium,East Himalaya,Nepal,27.985688,86.9163367
218,Hedychium coronarium,India,India,22.3511148,78.6677428
218,Hedychium coronarium,Myanmar,Myanmar,17.1750495,95.9999652
218,Hedychium coronarium,Nepal,Nepal,28.1083929,84.0917139
218,Hedychium coronarium,Taiwan,Taiwan,23.9739374,120.9820179
218,Hedychium coronarium,Thailand,Thailand,14.8971921,100.83273
218,Hedychium coronarium,Vietnam,Vietnam,13.2904027,108.4265113
219,Persea americana,Belize,Belize,16.8259793,-88.7600927
219,Persea americana,Costa Rica,Costa Rica,10.2735633,-84.0739102
219,Persea americana,Guatemala,Guatemala,15.6356088,-89.8988087
219,Persea americana,Honduras,Honduras,15.2572432,-86.0755145
219,Persea americana,Mexico Central,Mexico,22.5000485,-100.000037
219,Persea americana,Mexico Gulf,Mexico,27.5578101,-111.7046501
219,Persea americana,Mexico Southeast,Mexico,22.5000485,-100.000037
219,Persea americana,Mexico Southwest,Mexico,22.5000485,-100.000037
219,Persea americana,Nicaragua,Nicaragua,12.6090157,-85.2936911
220,Hesperantha huttonii,Cape Provinces,South Africa,-33.9257868,18.419705800412842
221,Premna corymbosa,Andaman Is.,India,12.61123865,92.83165406414926
221,Premna corymbosa,India,India,22.3511148,78.6677428
221,Premna corymbosa,Nicobar Is.,India,12.61123865,92.83165406414926
221,Premna corymbosa,Sri Lanka,Sri Lanka,7.5554942,80.7137847
222,Phaleria octandra,Jawa,Indonesia,-7.3032412,110.0044145
222,Phaleria octandra,Lesser Sunda Is.,Indonesia,-9.0,120.0
222,Phaleria octandra,Maluku,Indonesia,-3.118837,129.4207759
222,Phaleria octandra,New Guinea,Papua New Guinea,-5.6816069,144.2489081
222,Phaleria octandra,Northern Territory,Australia,-19.8516101,133.2303375
222,Phaleria octandra,Queensland,Australia,-22.1646782,144.5844903
222,Phaleria octandra,Solomon Is.,Solomon Islands,-8.7053941,159.1070693851845
223,Echium bonnetii,Canary Is.,Spain,28.286398900000002,-16.796011808910734
224,Noaea mucronata,Afghanistan,Afghanistan,33.7680065,66.2385139
224,Noaea mucronata,Algeria,Algeria,28.0000272,2.9999825
224,Noaea mucronata,Cyprus,Cyprus,34.9823018,33.1451285
224,Noaea mucronata,East Aegean Is.,Greece,37.67171605,25.527275812289748
224,Noaea mucronata,Egypt,Egypt,26.2540493,29.2675469
224,Noaea mucronata,Greece,Greece,38.9953683,21.9877132
224,Noaea mucronata,Iran,Iran,32.6475314,54.5643516
224,Noaea mucronata,Iraq,Iraq,33.0955793,44.1749775
224,Noaea mucronata,Kriti,Greece,35.25209068705123,24.79063735576908
224,Noaea mucronata,Libya,Libya,26.8234472,18.1236723
224,Noaea mucronata,Morocco,Morocco,31.1728205,-7.3362482
224,Noaea mucronata,North Caucasus,Russia,43.345,42.44
224,Noaea mucronata,Palestine,Palestinian Territory,31.94696655,35.27386547291496
224,Noaea mucronata,Saudi Arabia,Saudi Arabia,25.6242618,42.3528328
224,Noaea mucronata,Sinai,Egypt,30.5903474,33.7052032
224,Noaea mucronata,Transcaucasus,Armenia,40.15763968878618,44.51836158517208
224,Noaea mucronata,Turkey,Turkey,38.9597594,34.9249653
224,Noaea mucronata,Turkey-in-Europe,Turkey,39.96806898232236,32.84065260884738
224,Noaea mucronata,Turkmenistan,Turkmenistan,39.3763807,59.3924609
224,Noaea mucronata,Uzbekistan,Uzbekistan,41.32373,63.9528098
225,Vicia lutea,Albania,Albania,41.000028,19.9999619
225,Vicia lutea,Algeria,Algeria,28.0000272,2.9999825
225,Vicia lutea,Baleares,Spain,39.613432,2.880353635614984
225,Vicia lutea,Bulgaria,Bulgaria,42.6073975,25.4856617
225,Vicia lutea,Canary Is.,Spain,28.286398900000002,-16.796011808910734
225,Vicia lutea,East Aegean Is.,Greece,37.67171605,25.527275812289748
225,Vicia lutea,Egypt,Egypt,26.2540493,29.2675469
225,Vicia lutea,France,France,46.603354,1.8883335
225,Vicia lutea,Greece,Greece,38.9953683,21.9877132
225,Vicia lutea,Hungary,Hungary,47.1817585,19.5060937
225,Vicia lutea,Iran,Iran,32.6475314,54.5643516
225,Vicia lutea,Italy,Italy,42.6384261,12.674297
225,Vicia lutea,Kriti,Greece,35.25209068705123,24.79063735576908
225,Vicia lutea,Lebanon-Syria,Syria,34.0,36.5
225,Vicia lutea,Libya,Libya,26.8234472,18.1236723
225,Vicia lutea,Madeira,Portugal,32.751748750000004,-16.981752048847362
225,Vicia lutea,Morocco,Morocco,31.1728205,-7.3362482
225,Vicia lutea,Palestine,Palestinian Territory,31.94696655,35.27386547291496
225,Vicia lutea,Portugal,Portugal,40.0332629,-7.8896263
225,Vicia lutea,Romania,Romania,45.9852129,24.6859225
225,Vicia lutea,Sardegna,Italy,40.0912813,9.0305773
225,Vicia lutea,Sicilia,Italy,37.587794,14.155048
225,Vicia lutea,Spain,Spain,39.3260685,-4.8379791
225,Vicia lutea,Switzerland,Switzerland,46.7985624,8.2319736
225,Vicia lutea,Transcaucasus,Armenia,40.15763968878618,44.51836158517208
225,Vicia lutea,Tunisia,Tunisia,33.8439408,9.400138
225,Vicia lutea,Turkey,Turkey,38.9597594,34.9249653
225,Vicia lutea,Turkey-in-Europe,Turkey,39.96806898232236,32.84065260884738
225,Vicia lutea,Yugoslavia,Serbia,44.779590793118686,20.45760807801504
226,Rumex crispus,Albania,Albania,41.000028,19.9999619
226,Rumex crispus,Algeria,Algeria,28.0000272,2.9999825
226,Rumex crispus,Altay,Mongolia,45.3463139,95.9325806
226,Rumex crispus,Austria,Austria,47.2,13.2
226,Rumex crispus,Azores,Portugal,37.808527350000006,-25.473085286479595
226,Rumex crispus,Baleares,Spain,39.613432,2.880353635614984
226,Rumex crispus,Baltic States,Latvia,56.91732905,24.24438158388096
226,Rumex crispus,Belarus,Belarus,53.4250605,27.6971358
226,Rumex crispus,Belgium,Belgium,50.6402809,4.6667145
226,Rumex crispus,Bulgaria,Bulgaria,42.6073975,25.4856617
226,Rumex crispus,Canary Is.,Spain,28.286398900000002,-16.796011808910734
226,Rumex crispus,Cape Verde,Cape Verde,16.0000552,-24.0083947
226,Rumex crispus,Central European Rus,Russia,57.5,41.0
226,Rumex crispus,China North-Central,China,35.000074,104.999927
226,Rumex crispus,China South-Central,China,35.000074,104.999927
226,Rumex crispus,China Southeast,China,35.000074,104.999927
226,Rumex crispus,Chita,Russia,52.033409,113.500893
226,Rumex crispus,Corse,France,42.188089649999995,9.068413771427695
226,Rumex crispus,Cyprus,Cyprus,34.9823018,33.1451285
226,Rumex crispus,Czechoslovakia,Czech Republic,50.081180675151785,14.424418118943224
226,Rumex crispus,Denmark,Denmark,55.670249,10.3333283
226,Rumex crispus,East Aegean Is.,Greece,37.67171605,25.527275812289748
226,Rumex crispus,East European Russia,Russia,55.1173523,61.6140242
226,Rumex crispus,Egypt,Egypt,26.2540493,29.2675469
226,Rumex crispus,Finland,Finland,63.2467777,25.9209164
226,Rumex crispus,France,France,46.603354,1.8883335
226,Rumex crispus,Føroyar,Faroe Islands,62.0448724,-7.0322972
226,Rumex crispus,Germany,Germany,51.0834196,10.4234469
226,Rumex crispus,Great Britain,United Kingdom,54.7023545,-3.2765753
226,Rumex crispus,Greece,Greece,38.9953683,21.9877132
226,Rumex crispus,Hungary,Hungary,47.1817585,19.5060937
226,Rumex crispus,Iceland,Iceland,64.9841821,-18.1059013
226,Rumex crispus,Inner Mongolia,China,43.2443242,114.3251664
226,Rumex crispus,Iran,Iran,32.6475314,54.5643516
226,Rumex crispus,Iraq,Iraq,33.0955793,44.1749775
226,Rumex crispus,Ireland,Ireland,52.865196,-7.9794599
226,Rumex crispus,Irkutsk,Russia,56.6370122,104.719221
226,Rumex crispus,Italy,Italy,42.6384261,12.674297
226,Rumex crispus,Japan,Japan,36.5748441,139.2394179
226,Rumex crispus,Kazakhstan,Kazakhstan,47.2286086,65.2093197
226,Rumex crispus,Khabarovsk,Russia,51.6312684,136.121524
226,Rumex crispus,Kirgizstan,Kyrgyzstan,41.5089324,74.724091
226,Rumex crispus,Korea,South Korea,36.638392,127.6961188
226,Rumex crispus,Krasnoyarsk,Russia,63.3233807,97.0979974
226,Rumex crispus,Krym,Ukraine,45.6856952,33.9329411
226,Rumex crispus,Kuril Is.,Russia,50.3840378,155.83221429055388
226,Rumex crispus,Lebanon-Syria,Syria,34.0,36.5
226,Rumex crispus,Libya,Libya,26.8234472,18.1236723
226,Rumex crispus,Madeira,Portugal,32.751748750000004,-16.981752048847362
226,Rumex crispus,Magadan,Russia,63.5515028,154.014726
226,Rumex crispus,Manchuria,China,45.81050902017055,81.97991534345397
