plant_id,full_name,botanist_wiki,botanist_last_name
453,Friedrich Anton Wilhelm Miquel,http://en.wikipedia.org/wiki/Friedrich_Anton_Wilhelm_Miquel,miquel
453,Ermisch,,ermisch
453,Rudolf,,rudolf
453,Gjellerup,,gjellerup
453,Hartmann,,hartmann
454,Olof Swartz,http://en.wikipedia.org/wiki/Olof_Swartz,swartz
455,Warwick Harris,http://en.wikipedia.org/w/index.php?title=Warwick_Harris&action=edit&redlink=1,harris
455,Wayne K. Harris,http://en.wikipedia.org/w/index.php?title=Wayne_K._Harris&action=edit&redlink=1,harris
455,Chauvin,,chauvin
456,Carl Peter Thunberg,http://en.wikipedia.org/wiki/Carl_Peter_Thunberg,thunberg
456,Gregor,,gregor
457,Thomas Lobb,http://en.wikipedia.org/wiki/Thomas_Lobb,lobb
457,William Lobb,http://en.wikipedia.org/wiki/William_Lobb,lobb
458,Charles Victor Naudin,http://en.wikipedia.org/wiki/Charles_Victor_Naudin,naudin
459,Leschenault,,leschenault
459,Carl Peter Thunberg,http://en.wikipedia.org/wiki/Carl_Peter_Thunberg,thunberg
460,Karl Koch,http://en.wikipedia.org/wiki/Karl_Koch_(botanist),koch
460,Georg Friedrich Koch,http://en.wikipedia.org/w/index.php?title=Georg_Friedrich_Koch&action=edit&redlink=1,koch
460,Karl Heinrich Emil Koch,http://en.wikipedia.org/wiki/Karl_Heinrich_Emil_Koch_(botanist),koch
460,Johann Friedrich Wilhelm Koch,http://en.wikipedia.org/w/index.php?title=Johann_Friedrich_Wilhelm_Koch&action=edit&redlink=1,koch
460,Wilhelm Daniel Joseph Koch,http://en.wikipedia.org/wiki/Wilhelm_Daniel_Joseph_Koch,koch
460,Rueppell,,rueppell
460,Ruppell,,ruppell
461,George John Shepherd,http://en.wikipedia.org/w/index.php?title=George_John_Shepherd&action=edit&redlink=1,shepherd
462,Gustav Karl Wilhelm Hermann Karsten,http://en.wikipedia.org/wiki/Gustav_Karl_Wilhelm_Hermann_Karsten,karsten
463,Karl Koch,http://en.wikipedia.org/wiki/Karl_Koch_(botanist),koch
463,Georg Friedrich Koch,http://en.wikipedia.org/w/index.php?title=Georg_Friedrich_Koch&action=edit&redlink=1,koch
463,Karl Heinrich Emil Koch,http://en.wikipedia.org/wiki/Karl_Heinrich_Emil_Koch_(botanist),koch
463,Johann Friedrich Wilhelm Koch,http://en.wikipedia.org/w/index.php?title=Johann_Friedrich_Wilhelm_Koch&action=edit&redlink=1,koch
463,Wilhelm Daniel Joseph Koch,http://en.wikipedia.org/wiki/Wilhelm_Daniel_Joseph_Koch,koch
464,Pieter Willem Korthals,http://en.wikipedia.org/wiki/Pieter_Willem_Korthals,korthals
465,Erling Christophersen,http://en.wikipedia.org/wiki/Erling_Christophersen,christophersen
465,Macgregor,,macgregor
466,Peter Simon Pallas,http://en.wikipedia.org/wiki/Peter_Simon_Pallas,pallas
466,James Bisset,http://en.wikipedia.org/w/index.php?title=James_Bisset_(botanist)&action=edit&redlink=1,bisset
466,Wilford,,wilford
467,Thomas Horsfield,http://en.wikipedia.org/wiki/Thomas_Horsfield,horsfield
468,John Sibthorp,http://en.wikipedia.org/wiki/John_Sibthorp,sibthorp
468,Humphry Waldo Sibthorp,http://en.wikipedia.org/wiki/Humphry_Sibthorp_(botanist),sibthorp
469,Douglas Houghton Campbell,http://en.wikipedia.org/wiki/Douglas_Houghton_Campbell,campbell
470,Thonning,,thonning
470,Forskal,,forskal
470,Heymann,,heymann
470,Christian Gottfried Ehrenberg,http://en.wikipedia.org/wiki/Christian_Gottfried_Ehrenberg,ehrenberg
471,Olof Swartz,http://en.wikipedia.org/wiki/Olof_Swartz,swartz
472,Gordon Herriott (Heriot) Cunningham,http://en.wikipedia.org/wiki/G._H._Cunningham,cunningham
472,Allan Cunningham,http://en.wikipedia.org/wiki/Allan_Cunningham_(botanist),cunningham
473,Thomas Frederic Cheeseman,http://en.wikipedia.org/wiki/Thomas_Frederic_Cheeseman,cheeseman
474,Johan Coenraad van Hasselt,http://en.wikipedia.org/wiki/Johan_Coenraad_van_Hasselt,hasselt
475,Thomas Jefferson Howell,http://en.wikipedia.org/wiki/Thomas_J._Howell_(botanist),howell
476,James Curtis Clark,http://en.wikipedia.org/w/index.php?title=Curtis_Clark_(botanist)&action=edit&redlink=1,clark
476,Howard Walton Clark,http://en.wikipedia.org/w/index.php?title=Howard_Walton_Clark&action=edit&redlink=1,clark
476,William Andrew Clark,http://en.wikipedia.org/wiki/William_Andrew_Clark,clark
477,Karl (Carl) Wilhelm Leopold Krug,http://en.wikipedia.org/wiki/Karl_Wilhelm_Leopold_Krug,krug
478,Townsend,,townsend
478,John Ball,http://en.wikipedia.org/wiki/John_Ball_(naturalist),ball
478,Carleton Roy Ball,http://en.wikipedia.org/wiki/Carleton_Roy_Ball,ball
478,Charles Frederick Millspaugh,http://en.wikipedia.org/wiki/Charles_Frederick_Millspaugh,millspaugh
478,Renson,,renson
479,Vallis-trapp,,vallis-trapp
479,William John Burchell,http://en.wikipedia.org/wiki/William_John_Burchell,burchell
479,Thomas Kirk,http://en.wikipedia.org/wiki/Thomas_Kirk_(botanist),kirk
480,Diels,,diels
480,John Buchanan,http://en.wikipedia.org/wiki/John_Buchanan_(botanist),buchanan
480,Alex M. Buchanan,http://en.wikipedia.org/w/index.php?title=Alex_M._Buchanan&action=edit&redlink=1,buchanan
481,Heinrich Wilhelm Schott,http://en.wikipedia.org/wiki/Heinrich_Wilhelm_Schott,schott
481,Heinrich Schott,http://en.wikipedia.org/w/index.php?title=Heinrich_Schott&action=edit&redlink=1,schott
481,Anton Schott,http://en.wikipedia.org/w/index.php?title=Anton_Schott_(botanist)&action=edit&redlink=1,schott
481,Arthur Carl Victor Schott,http://en.wikipedia.org/wiki/Arthur_Carl_Victor_Schott,schott
481,Nikolaus Joseph von Jacquin,http://en.wikipedia.org/wiki/Nikolaus_Joseph_von_Jacquin,jacquin
481,Joseph Franz von Jacquin,http://en.wikipedia.org/wiki/Joseph_Franz_von_Jacquin,jacquin
481,Karl Koch,http://en.wikipedia.org/wiki/Karl_Koch_(botanist),koch
481,Georg Friedrich Koch,http://en.wikipedia.org/w/index.php?title=Georg_Friedrich_Koch&action=edit&redlink=1,koch
481,Karl Heinrich Emil Koch,http://en.wikipedia.org/wiki/Karl_Heinrich_Emil_Koch_(botanist),koch
481,Johann Friedrich Wilhelm Koch,http://en.wikipedia.org/w/index.php?title=Johann_Friedrich_Wilhelm_Koch&action=edit&redlink=1,koch
481,Wilhelm Daniel Joseph Koch,http://en.wikipedia.org/wiki/Wilhelm_Daniel_Joseph_Koch,koch
481,Johann Wilhelm Karl Moritz,http://en.wikipedia.org/w/index.php?title=Johann_Wilhelm_Karl_Moritz&action=edit&redlink=1,moritz
482,Berthold Carl Seemann,http://en.wikipedia.org/wiki/Berthold_Carl_Seemann,seemann
482,Wilhelm Eduard Gottfried Seemann,http://en.wikipedia.org/w/index.php?title=Wilhelm_Eduard_Gottfried_Seemann&action=edit&redlink=1,seemann
483,George Darby Haviland,http://en.wikipedia.org/wiki/George_Darby_Haviland,haviland
484,Lesdain,,lesdain
484,Charles-Théophile Gaudin,http://en.wikipedia.org/wiki/Charles-Th%C3%A9ophile_Gaudin,gaudin
484,Heinrich Carl Haussknecht,http://en.wikipedia.org/wiki/Heinrich_Carl_Haussknecht,haussknecht
485,Henrik Franz Alexander von Eggers,http://en.wikipedia.org/wiki/Henrik_Franz_Alexander_von_Eggers,eggers
485,Alberto Castellanos,http://en.wikipedia.org/w/index.php?title=Alberto_Castellanos&action=edit&redlink=1,castellanos
486,Robert Wight,http://en.wikipedia.org/wiki/Robert_Wight,wight
486,William Franklin Wight,http://en.wikipedia.org/wiki/William_Franklin_Wight,wight
486,Johan Coenraad van Hasselt,http://en.wikipedia.org/wiki/Johan_Coenraad_van_Hasselt,hasselt
486,Robert Brown,http://en.wikipedia.org/wiki/Robert_Brown_(Scottish_botanist_from_Montrose),brown
486,Clair Alan Brown,http://en.wikipedia.org/wiki/Clair_Alan_Brown,brown
486,Nicholas Edward Brown,http://en.wikipedia.org/wiki/Nicholas_Edward_Brown,brown
486,Addison Brown,http://en.wikipedia.org/wiki/Addison_Brown,brown
486,Andrew Phillip Brown,http://en.wikipedia.org/wiki/Andrew_Phillip_Brown,brown
486,William Brown,http://en.wikipedia.org/wiki/William_Brown_(plant_pathologist),brown
486,Prantl,,prantl
487,Jan Svatopluk Presl,http://en.wikipedia.org/wiki/Jan_Svatopluk_Presl,presl
487,Carl Borivoj Presl,http://en.wikipedia.org/wiki/Carl_Borivoj_Presl,presl
487,Rosenstock,,rosenstock
488,Max Udo Hollrung,http://en.wikipedia.org/wiki/Max_Udo_Hollrung,hollrung
488,Versteeg,,versteeg
488,Peekel,,peekel
489,William Griffith,http://en.wikipedia.org/wiki/William_Griffith_(botanist),griffith
489,Grabowsk,,grabowsk
489,George King,http://en.wikipedia.org/wiki/George_King_(botanist),king
490,Berthold Carl Seemann,http://en.wikipedia.org/wiki/Berthold_Carl_Seemann,seemann
490,Wilhelm Eduard Gottfried Seemann,http://en.wikipedia.org/w/index.php?title=Wilhelm_Eduard_Gottfried_Seemann&action=edit&redlink=1,seemann
491,William Roxburgh,http://en.wikipedia.org/wiki/William_Roxburgh,roxburgh
492,Karwinsk,,karwinsk
492,Christian Gottfried Ehrenberg,http://en.wikipedia.org/wiki/Christian_Gottfried_Ehrenberg,ehrenberg
493,Karl (Carl) Wilhelm Leopold Krug,http://en.wikipedia.org/wiki/Karl_Wilhelm_Leopold_Krug,krug
493,Colin James Webb,http://en.wikipedia.org/w/index.php?title=Colin_James_Webb&action=edit&redlink=1,webb
493,Philip Barker Webb,http://en.wikipedia.org/wiki/Philip_Barker_Webb,webb
494,George Valentine Nash,http://en.wikipedia.org/wiki/George_Valentine_Nash,nash
494,Charles Frederick Millspaugh,http://en.wikipedia.org/wiki/Charles_Frederick_Millspaugh,millspaugh
495,George Charles Wallich,http://en.wikipedia.org/wiki/George_Charles_Wallich,wallich
495,Nathaniel Wallich,http://en.wikipedia.org/wiki/Nathaniel_Wallich,wallich
496,William Roxburgh,http://en.wikipedia.org/wiki/William_Roxburgh,roxburgh
497,Joseph Banks,http://en.wikipedia.org/wiki/Joseph_Banks,banks
497,Harlan Parker Banks,http://en.wikipedia.org/wiki/Harlan_Parker_Banks,banks
497,Hugh Cuming,http://en.wikipedia.org/wiki/Hugh_Cuming,cuming
498,Carl Peter Thunberg,http://en.wikipedia.org/wiki/Carl_Peter_Thunberg,thunberg
498,Ammann,,ammann
499,Gustave Prosper Vidal,http://en.wikipedia.org/wiki/Gustave_Prosper_Vidal,vidal
500,John Hutton Balfour,http://en.wikipedia.org/wiki/John_Hutton_Balfour,balfour
500,Isaac Bayley Balfour,http://en.wikipedia.org/wiki/Isaac_Bayley_Balfour,balfour
501,Fosberg,,fosberg
501,E. F. Warburg,http://en.wikipedia.org/wiki/E._F._Warburg,warburg
501,Edmund Frederic Warburg,http://en.wikipedia.org/wiki/Edmund_Frederic_Warburg,warburg
501,Otto Warburg,http://en.wikipedia.org/wiki/Otto_Warburg_(botanist),warburg
501,Uster,,uster
502,Ignatz Urban,http://en.wikipedia.org/wiki/Ignatz_Urban,urban
503,Johann Wilhelm Karl Moritz,http://en.wikipedia.org/w/index.php?title=Johann_Wilhelm_Karl_Moritz&action=edit&redlink=1,moritz
503,George Charles Wallich,http://en.wikipedia.org/wiki/George_Charles_Wallich,wallich
503,Nathaniel Wallich,http://en.wikipedia.org/wiki/Nathaniel_Wallich,wallich
504,Hillebrandt,,hillebrand
504,Philipp,,philipp
504,William (Wilhelm) Hillebrand,http://en.wikipedia.org/wiki/William_Hillebrand,hillebrand
504,William Francis Hillebrand,http://en.wikipedia.org/wiki/William_Francis_Hillebrand,hillebrand
505,George Charles Wallich,http://en.wikipedia.org/wiki/George_Charles_Wallich,wallich
505,Nathaniel Wallich,http://en.wikipedia.org/wiki/Nathaniel_Wallich,wallich
505,Retz,,retz
505,Togas,,togas
506,Elmer Drew Merrill,http://en.wikipedia.org/wiki/Elmer_Drew_Merrill,merrill
507,Hermann Kurz,http://en.wikipedia.org/w/index.php?title=Hermann_Kurz_(botanist)&action=edit&redlink=1,kurz
507,Holger Willibald Kurz,http://en.wikipedia.org/w/index.php?title=Holger_Willibald_Kurz&action=edit&redlink=1,kurz
507,Wilhelm Sulpiz Kurz,http://en.wikipedia.org/wiki/Wilhelm_Sulpiz_Kurz,kurz
507,Albert Kurz,http://en.wikipedia.org/w/index.php?title=Albert_Kurz&action=edit&redlink=1,kurz
508,Barry W. Phillips,http://en.wikipedia.org/w/index.php?title=Barry_W._Phillips&action=edit&redlink=1,phillips
508,Edwin Percy Phillips,http://en.wikipedia.org/wiki/Edwin_Percy_Phillips,phillips
509,Juergensen,,juergensen
509,Vicente de Cervantes,http://en.wikipedia.org/wiki/Vicente_Cervantes,cervantes
510,Amos Eaton,http://en.wikipedia.org/wiki/Amos_Eaton,eaton
510,Hezekiah Hulbert Eaton,http://en.wikipedia.org/w/index.php?title=Hezekiah_Hulbert_Eaton&action=edit&redlink=1,eaton
510,Alvah Augustus Eaton,http://en.wikipedia.org/wiki/Alvah_Augustus_Eaton,eaton
510,Henry Allan Gleason,http://en.wikipedia.org/wiki/Henry_A._Gleason_(botanist),gleason
511,Diguet,,diguet
511,Edward Elmer Wilson,http://en.wikipedia.org/w/index.php?title=Edward_Elmer_Wilson&action=edit&redlink=1,wilson
511,Ernest Henry Wilson,http://en.wikipedia.org/wiki/Ernest_Henry_Wilson,wilson
511,Hugh Wilson,http://en.wikipedia.org/wiki/Hugh_Wilson_(New_Zealand_botanist),wilson
511,William M. Wilson,http://en.wikipedia.org/wiki/William_Wilson_(botanist),wilson
511,Lundell,,lundell
511,Macintosh,,macintosh
511,Leonard,,leonard
511,Wulfschlaegel,,wulfschlaegel
511,Henshen,,henshen
511,Deam,,deam
512,George Edward Hunt,http://en.wikipedia.org/w/index.php?title=George_Edward_Hunt_(botanist)&action=edit&redlink=1,hunt
513,August Heinrich Rudolf Grisebach,http://en.wikipedia.org/wiki/August_Heinrich_Rudolf_Grisebach,grisebach
514,John Joseph Bennett,http://en.wikipedia.org/wiki/John_Joseph_Bennett,bennett
514,Alfred William Bennett,http://en.wikipedia.org/wiki/Alfred_William_Bennett,bennett
515,John Buchanan,http://en.wikipedia.org/wiki/John_Buchanan_(botanist),buchanan
515,Alex M. Buchanan,http://en.wikipedia.org/w/index.php?title=Alex_M._Buchanan&action=edit&redlink=1,buchanan
516,Krusenstern,,krusenstern
516,William Roxburgh,http://en.wikipedia.org/wiki/William_Roxburgh,roxburgh
517,Bernardino António Gomes,http://en.wikipedia.org/wiki/Bernardino_Ant%C3%B3nio_Gomes_Jr.,gomes
517,Bernardino António Gomes,http://en.wikipedia.org/w/index.php?title=Bernardino_Ant%C3%B3nio_Gomes&action=edit&redlink=1,gomes
518,Gustaf Johan Billberg,http://en.wikipedia.org/wiki/Gustaf_Johan_Billberg,billberg
518,Christian Gottfried Ehrenberg,http://en.wikipedia.org/wiki/Christian_Gottfried_Ehrenberg,ehrenberg
518,Bilberg,,bilberg
519,Antonio José Cavanilles,http://en.wikipedia.org/wiki/Antonio_Jos%C3%A9_Cavanilles,cavanilles
520,Diederich Franz Leonhard von Schlechtendal,http://en.wikipedia.org/wiki/Diederich_Franz_Leonhard_von_Schlechtendal,schlechtendal
520,Duchassaing,,duchassaing
521,Thomas Horsfield,http://en.wikipedia.org/wiki/Thomas_Horsfield,horsfield
522,August Christian Schultz,http://en.wikipedia.org/w/index.php?title=August_Christian_Schultz&action=edit&redlink=1,schultz
522,Arthur Schultz,http://en.wikipedia.org/w/index.php?title=Arthur_Schultz_(botanist)&action=edit&redlink=1,schultz
523,Leschenault,,leschenault
523,William Roxburgh,http://en.wikipedia.org/wiki/William_Roxburgh,roxburgh
524,Gustave Prosper Vidal,http://en.wikipedia.org/wiki/Gustave_Prosper_Vidal,vidal
525,P. Alexis Baron,http://en.wikipedia.org/w/index.php?title=P._Alexis_Baron&action=edit&redlink=1,baron
526,Douglas Houghton Campbell,http://en.wikipedia.org/wiki/Douglas_Houghton_Campbell,campbell
527,Poiret,,poiret
527,Benjamin Samuel Williams,http://en.wikipedia.org/wiki/Benjamin_Samuel_Williams,williams
527,Ion James Muirhead Williams,http://en.wikipedia.org/w/index.php?title=Ion_James_Muirhead_Williams&action=edit&redlink=1,williams
527,Mark L. Williams,http://en.wikipedia.org/w/index.php?title=Mark_L._Williams_(botanist)&action=edit&redlink=1,williams
527,Samuel Williams,http://en.wikipedia.org/w/index.php?title=Samuel_Williams_(botanist)&action=edit&redlink=1,williams
527,Nikolaus Joseph von Jacquin,http://en.wikipedia.org/wiki/Nikolaus_Joseph_von_Jacquin,jacquin
527,Joseph Franz von Jacquin,http://en.wikipedia.org/wiki/Joseph_Franz_von_Jacquin,jacquin
528,Charles Noyes Forbes,http://en.wikipedia.org/wiki/Charles_Noyes_Forbes,forbes
528,Edward Forbes,http://en.wikipedia.org/wiki/Edward_Forbes,forbes
528,Henry Ogg Forbes,http://en.wikipedia.org/wiki/Henry_Ogg_Forbes,forbes
529,Henrik Franz Alexander von Eggers,http://en.wikipedia.org/wiki/Henrik_Franz_Alexander_von_Eggers,eggers
530,Joseph Banks,http://en.wikipedia.org/wiki/Joseph_Banks,banks
530,Harlan Parker Banks,http://en.wikipedia.org/wiki/Harlan_Parker_Banks,banks
531,William Griffith,http://en.wikipedia.org/wiki/William_Griffith_(botanist),griffith
532,Glenie,,glenie
532,William Roxburgh,http://en.wikipedia.org/wiki/William_Roxburgh,roxburgh
532,Macklott,,macklott
533,Henri Marcel Gaussen,http://en.wikipedia.org/wiki/Henri_Marcel_Gaussen,gaussen
534,Adrien René Franchet,http://en.wikipedia.org/wiki/Adrien_Ren%C3%A9_Franchet,franchet
535,Theodor Heinrich Hermann von Heldreich,http://en.wikipedia.org/wiki/Theodor_Heinrich_Hermann_von_Heldreich,heldreich
535,August Heinrich Rudolf Grisebach,http://en.wikipedia.org/wiki/August_Heinrich_Rudolf_Grisebach,grisebach
536,Corrad,,corrad
536,Jan Svatopluk Presl,http://en.wikipedia.org/wiki/Jan_Svatopluk_Presl,presl
536,Carl Borivoj Presl,http://en.wikipedia.org/wiki/Carl_Borivoj_Presl,presl
536,Elias Magnus Fries,http://en.wikipedia.org/wiki/Elias_Magnus_Fries,fries
536,William Roxburgh,http://en.wikipedia.org/wiki/William_Roxburgh,roxburgh
537,Richard Wettstein,http://en.wikipedia.org/wiki/Richard_Wettstein,wettstein
537,Wolfgang Wettstein,http://en.wikipedia.org/w/index.php?title=Wolfgang_Wettstein&action=edit&redlink=1,wettstein
538,George Charles Wallich,http://en.wikipedia.org/wiki/George_Charles_Wallich,wallich
538,Nathaniel Wallich,http://en.wikipedia.org/wiki/Nathaniel_Wallich,wallich
539,William Roxburgh,http://en.wikipedia.org/wiki/William_Roxburgh,roxburgh
539,George Charles Wallich,http://en.wikipedia.org/wiki/George_Charles_Wallich,wallich
539,Nathaniel Wallich,http://en.wikipedia.org/wiki/Nathaniel_Wallich,wallich
540,Joel Roberts Poinsett,http://en.wikipedia.org/wiki/Joel_Roberts_Poinsett,poinsett
541,Anton Rehmann,http://en.wikipedia.org/wiki/Anton_Rehmann,rehmann
542,Harmand,,harmand
542,Arthur Francis George Kerr,http://en.wikipedia.org/wiki/Arthur_Francis_George_Kerr,kerr
543,Hermann Kurz,http://en.wikipedia.org/w/index.php?title=Hermann_Kurz_(botanist)&action=edit&redlink=1,kurz
543,Holger Willibald Kurz,http://en.wikipedia.org/w/index.php?title=Holger_Willibald_Kurz&action=edit&redlink=1,kurz
543,Wilhelm Sulpiz Kurz,http://en.wikipedia.org/wiki/Wilhelm_Sulpiz_Kurz,kurz
543,Albert Kurz,http://en.wikipedia.org/w/index.php?title=Albert_Kurz&action=edit&redlink=1,kurz
544,Richard Eric Holttum,http://en.wikipedia.org/wiki/Richard_Eric_Holttum,holttum
545,Pierre Adolphe Lesson,http://en.wikipedia.org/wiki/Pierre_Adolphe_Lesson,lesson
545,Skottsberg,,skottsberg
545,Eduard Friedrich Poeppig,http://en.wikipedia.org/wiki/Eduard_Friedrich_Poeppig,poeppig
546,Franz Ewald Theodor Bachmann,http://en.wikipedia.org/wiki/Franz_Ewald_Theodor_Bachmann,bachmann
547,Edward Elmer Wilson,http://en.wikipedia.org/w/index.php?title=Edward_Elmer_Wilson&action=edit&redlink=1,wilson
547,Ernest Henry Wilson,http://en.wikipedia.org/wiki/Ernest_Henry_Wilson,wilson
547,Hugh Wilson,http://en.wikipedia.org/wiki/Hugh_Wilson_(New_Zealand_botanist),wilson
547,William M. Wilson,http://en.wikipedia.org/wiki/William_Wilson_(botanist),wilson
548,William (Wilhelm) Hillebrand,http://en.wikipedia.org/wiki/William_Hillebrand,hillebrand
548,William Francis Hillebrand,http://en.wikipedia.org/wiki/William_Francis_Hillebrand,hillebrand
549,Christian Gottfried Ehrenberg,http://en.wikipedia.org/wiki/Christian_Gottfried_Ehrenberg,ehrenberg
550,Eustace Wilkinson Jones,http://en.wikipedia.org/w/index.php?title=Eustace_Wilkinson_Jones&action=edit&redlink=1,jones
550,George Neville Jones,http://en.wikipedia.org/wiki/George_Neville_Jones,jones
550,Marcus Eugene Jones,http://en.wikipedia.org/wiki/Marcus_Eugene_Jones,jones
551,Gustav Mann,http://en.wikipedia.org/wiki/Gustav_Mann,mann
552,Franz Carl Mertens,http://en.wikipedia.org/wiki/Franz_Carl_Mertens,mertens
553,Michel Adanson,http://en.wikipedia.org/wiki/Michel_Adanson,adanson
554,John George Champion,http://en.wikipedia.org/wiki/John_George_Champion,champion
555,Georg Friedrich Kaulfuss,http://en.wikipedia.org/wiki/Georg_Friedrich_Kaulfuss,kaulfuss
555,Hugh Cuming,http://en.wikipedia.org/wiki/Hugh_Cuming,cuming
555,Schoggers,,schoggers
555,James Cook,http://en.wikipedia.org/wiki/James_Cook,cook
555,Ian O. Cook,http://en.wikipedia.org/w/index.php?title=Ian_O._Cook&action=edit&redlink=1,cook
556,James Edward Smith,http://en.wikipedia.org/wiki/James_Edward_Smith,smith
556,Johannes Jacobus Smith,http://en.wikipedia.org/wiki/Johannes_Jacobus_Smith,smith
556,Winifred Smith,http://en.wikipedia.org/wiki/Winifred_Smith,smith
556,Christo Albertyn Smith,http://en.wikipedia.org/wiki/Christo_Albertyn_Smith,smith
556,Charles Piper Smith,http://en.wikipedia.org/wiki/Charles_Piper_Smith,smith
556,Gerard Edwards Smith,http://en.wikipedia.org/wiki/Gerard_Edwards_Smith,smith
556,Gilbert Morgan Smith,http://en.wikipedia.org/wiki/Gilbert_Morgan_Smith,smith
556,Henry George Smith,http://en.wikipedia.org/wiki/Henry_George_Smith,smith
556,Hamilton Lanphere Smith,http://en.wikipedia.org/wiki/Hamilton_Lanphere_Smith,smith
556,Albert Charles Smith,http://en.wikipedia.org/wiki/Albert_Charles_Smith,smith
556,Alan Reid Smith,http://en.wikipedia.org/w/index.php?title=Alan_Reid_Smith&action=edit&redlink=1,smith
556,William Wright Smith,http://en.wikipedia.org/wiki/William_Wright_Smith,smith
556,Naumann,,naumann
557,Henri Ernest Baillon,http://en.wikipedia.org/wiki/Henri_Ernest_Baillon,baillon
557,Louis Antoine François Baillon,http://en.wikipedia.org/wiki/Louis_Antoine_Fran%C3%A7ois_Baillon,baillon
558,William Griffith,http://en.wikipedia.org/wiki/William_Griffith_(botanist),griffith
559,Bernhard,,bernhard
559,Cabanes,,cabanes
559,Bertolon,,bertolon
559,George Charles Wallich,http://en.wikipedia.org/wiki/George_Charles_Wallich,wallich
559,Nathaniel Wallich,http://en.wikipedia.org/wiki/Nathaniel_Wallich,wallich
560,Brian Frederick Mathew,http://en.wikipedia.org/wiki/Brian_Frederick_Mathew,mathew
561,Sijfert Hendrik Koorders,http://en.wikipedia.org/w/index.php?title=Sijfert_Hendrik_Koorders&action=edit&redlink=1,koorders
562,Treub,,treub
562,Joseph Charles Bequaert,http://en.wikipedia.org/wiki/Joseph_Charles_Bequaert,bequaert
563,Edward Alphonso Goldman,http://en.wikipedia.org/wiki/Edward_Alphonso_Goldman,goldman
564,Henry John Elwes,http://en.wikipedia.org/wiki/Henry_John_Elwes,elwes
564,Baytop,,baytop
564,Wagenitz,,wagenitz
564,Elewes,,elewes
564,Yayintasch,,yayintasch
564,Akman,,akman
565,Lucien Marcus Underwood,http://en.wikipedia.org/wiki/Lucien_Marcus_Underwood,underwood
566,Águedo Marrero Rodriguez,http://en.wikipedia.org/w/index.php?title=%C3%81guedo_Marrero_Rodriguez&action=edit&redlink=1,rodriguez
567,Safford,,safford
567,Robert Hippolyte Chodat,http://en.wikipedia.org/wiki/Robert_Hippolyte_Chodat,chodat
568,John Sibthorp,http://en.wikipedia.org/wiki/John_Sibthorp,sibthorp
568,Humphry Waldo Sibthorp,http://en.wikipedia.org/wiki/Humphry_Sibthorp_(botanist),sibthorp
569,Charles Edward Parkinson,http://en.wikipedia.org/w/index.php?title=Charles_Edward_Parkinson&action=edit&redlink=1,parkinson
569,John Sibthorp,http://en.wikipedia.org/wiki/John_Sibthorp,sibthorp
569,Humphry Waldo Sibthorp,http://en.wikipedia.org/wiki/Humphry_Sibthorp_(botanist),sibthorp
570,Alexander von Humboldt,http://en.wikipedia.org/wiki/Alexander_von_Humboldt,humboldt
570,Cowell,,cowell
571,Joseph Pitton de Tournefort,http://en.wikipedia.org/wiki/Joseph_Pitton_de_Tournefort,tournefort
572,Hurst,,hurst
572,Ernest Armand Durand,http://en.wikipedia.org/w/index.php?title=Ernest_Armand_Durand&action=edit&redlink=1,durand
573,Warwick Harris,http://en.wikipedia.org/w/index.php?title=Warwick_Harris&action=edit&redlink=1,harris
573,Wayne K. Harris,http://en.wikipedia.org/w/index.php?title=Wayne_K._Harris&action=edit&redlink=1,harris
574,Allan Ross Ferguson,http://en.wikipedia.org/wiki/Allan_Ross_Ferguson,ferguson
574,Kenskoff,,kenskoff
575,Bruce H. Allen,http://en.wikipedia.org/w/index.php?title=Bruce_H._Allen&action=edit&redlink=1,allen
576,Alexander Braun,http://en.wikipedia.org/wiki/Alexander_Braun,braun
576,Karl Friedrich Wilhelm Braun,http://en.wikipedia.org/w/index.php?title=Karl_Friedrich_Wilhelm_Braun&action=edit&redlink=1,braun
576,Alexander Karl Heinrich Braun,http://en.wikipedia.org/wiki/Alexander_Karl_Heinrich_Braun,braun
577,Commerson,,commerson
577,Anthony L. Lamb,http://en.wikipedia.org/wiki/Anthony_Lamb,lamb
577,Holman,,holman
578,Nikolaus Joseph von Jacquin,http://en.wikipedia.org/wiki/Nikolaus_Joseph_von_Jacquin,jacquin
578,Joseph Franz von Jacquin,http://en.wikipedia.org/wiki/Joseph_Franz_von_Jacquin,jacquin
578,Henry John Elwes,http://en.wikipedia.org/wiki/Henry_John_Elwes,elwes
578,Saul,,saul
578,Letourneux,,letourneux
578,Strangways,,strangways
578,Vinyals,,vinyals
578,Vandas,,vandas
578,Conill,,conill
578,Alexander Alfonsovich Grossheim,http://en.wikipedia.org/wiki/Alexander_Alfonsovich_Grossheim,grossheim
579,Pierre Sonnerat,http://en.wikipedia.org/wiki/Pierre_Sonnerat,sonnerat
580,Charles Noyes Forbes,http://en.wikipedia.org/wiki/Charles_Noyes_Forbes,forbes
580,Edward Forbes,http://en.wikipedia.org/wiki/Edward_Forbes,forbes
580,Henry Ogg Forbes,http://en.wikipedia.org/wiki/Henry_Ogg_Forbes,forbes
581,Finlayson,,finlayson
581,Joseph Banks,http://en.wikipedia.org/wiki/Joseph_Banks,banks
581,Harlan Parker Banks,http://en.wikipedia.org/wiki/Harlan_Parker_Banks,banks
